checkout_id,customer_id,vehicle_id,checkout_date,brand,model,location,checkout_stage,checkout_status,channel
CHK-09683,CUS-87113,VEH-04818,2026-02-18,Mahindra,Scorpio-N,Chennai,Payment,Payment,Mobile App
CHK-09684,CUS-89776,VEH-00301,2025-07-01,Hyundai,Creta,Hyderabad,Payment,Abandoned,Call Center
CHK-09685,CUS-24170,VEH-00807,2025-08-23,Toyota,Innova Hycross,Pune,Started,Abandoned,Call Center
CHK-09686,CUS-67533,VEH-00184,2026-09-02,Mahindra,Scorpio-N,Ahmedabad,Started,Started,Mobile App
CHK-09687,CUS-23181,VEH-02031,2026-04-13,Toyota,Innova Hycross,Chennai,Payment,Payment,Walk-in
CHK-09688,CUS-74099,VEH-00528,2025-04-10,Hyundai,i20,Delhi,Started,Abandoned,Mobile App
CHK-09689,CUS-51494,VEH-02420,2025-03-30,Mahindra,Thar,Bengaluru,Payment,Payment,Website
CHK-09690,CUS-20856,VEH-02750,2026-09-13,Mahindra,Thar,Pune,Started,Abandoned,Walk-in
CHK-09691,CUS-99140,VEH-01102,2026-01-19,Hyundai,Creta,Hyderabad,Payment,Payment,Mobile App
CHK-09692,CUS-76823,VEH-04202,2026-06-12,Maruti Suzuki,Baleno,Pune,Payment,Payment,Mobile App
CHK-09693,CUS-53037,VEH-00549,2026-02-15,Hyundai,Creta,Pune,Started,Abandoned,Mobile App
CHK-09694,CUS-31463,VEH-02979,2026-03-10,Hyundai,Creta,Mumbai,Payment,Payment,Website
CHK-09695,CUS-72064,VEH-04676,2026-01-07,Mahindra,Scorpio-N,Delhi,Payment,Abandoned,Website
CHK-09696,CUS-83515,VEH-03238,2025-07-02,Hyundai,Creta,Bengaluru,Payment,Payment,Call Center
CHK-09697,CUS-88747,VEH-02815,2026-07-03,Kia,Seltos,Mumbai,Payment,Payment,Call Center
CHK-09698,CUS-45256,VEH-01686,2026-02-17,Kia,Seltos,Delhi,Payment,Payment,Website
CHK-09699,CUS-83596,VEH-02344,2026-03-21,Mahindra,Thar,Bengaluru,Started,Abandoned,Mobile App
CHK-09700,CUS-73649,VEH-03686,2026-09-18,Hyundai,Creta,Hyderabad,Started,Abandoned,Call Center
CHK-09701,CUS-74737,VEH-02716,2025-08-22,Kia,Seltos,Pune,Payment,Abandoned,Website
CHK-09702,CUS-70858,VEH-02806,2025-07-24,Maruti Suzuki,Swift,Gurgaon,Payment,Abandoned,Mobile App
CHK-09703,CUS-87548,VEH-00074,2026-10-18,Hyundai,Creta,Delhi,Started,Started,Mobile App
CHK-09704,CUS-72884,VEH-04223,2025-10-01,Maruti Suzuki,Brezza,Pune,Started,Abandoned,Call Center
CHK-09705,CUS-96646,VEH-02971,2026-03-17,Hyundai,Creta,Chennai,Payment,Payment,Call Center
CHK-09706,CUS-89582,VEH-00532,2026-01-12,Hyundai,i20,Ahmedabad,Started,Abandoned,Call Center
CHK-09707,CUS-65565,VEH-04670,2025-06-16,Honda,City,Gurgaon,Started,Abandoned,Call Center
CHK-09708,CUS-27955,VEH-03672,2025-10-24,Maruti Suzuki,Brezza,Delhi,Payment,Abandoned,Website
CHK-09709,CUS-79865,VEH-00107,2025-07-17,Hyundai,Creta,Delhi,Payment,Abandoned,Call Center
CHK-09710,CUS-82537,VEH-04426,2026-09-03,Tata,Punch,Gurgaon,Payment,Abandoned,Website
CHK-09711,CUS-67190,VEH-04701,2025-03-26,Hyundai,Creta,Mumbai,Payment,Payment,Call Center
CHK-09712,CUS-27968,VEH-02689,2025-10-12,Tata,Nexon,Pune,Started,Abandoned,Mobile App
CHK-09713,CUS-97015,VEH-01057,2026-09-10,Hyundai,Creta,Pune,Started,Abandoned,Call Center
CHK-09714,CUS-24204,VEH-02440,2026-10-04,Maruti Suzuki,Ertiga,Mumbai,Started,Started,Website
CHK-09715,CUS-52571,VEH-00128,2026-03-28,Mahindra,Thar,Delhi,Started,Started,Walk-in
CHK-09716,CUS-86605,VEH-02242,2026-08-21,Toyota,Innova Hycross,Mumbai,Started,Abandoned,Call Center
CHK-09717,CUS-92929,VEH-02828,2026-04-02,Maruti Suzuki,Ertiga,Mumbai,Started,Started,Website
CHK-09718,CUS-89520,VEH-03383,2025-06-14,Hyundai,Venue,Gurgaon,Started,Started,Mobile App
CHK-09719,CUS-69774,VEH-00748,2026-09-01,Hyundai,i20,Gurgaon,Payment,Payment,Website
CHK-09720,CUS-21572,VEH-03444,2026-06-27,Hyundai,Creta,Delhi,Started,Abandoned,Mobile App
CHK-09721,CUS-73310,VEH-01520,2026-06-20,Mahindra,XUV700,Delhi,Payment,Payment,Walk-in
CHK-09722,CUS-74488,VEH-01840,2026-11-04,Tata,Nexon,Chennai,Started,Started,Walk-in
CHK-09723,CUS-45710,VEH-01102,2025-11-20,Hyundai,Creta,Hyderabad,Payment,Payment,Mobile App
CHK-09724,CUS-26307,VEH-04047,2025-04-04,Mahindra,XUV700,Gurgaon,Started,Abandoned,Website
CHK-09725,CUS-77940,VEH-03991,2026-06-01,Toyota,Innova Hycross,Gurgaon,Payment,Abandoned,Mobile App
CHK-09726,CUS-35952,VEH-02473,2026-10-12,Mahindra,Scorpio-N,Pune,Payment,Payment,Mobile App
CHK-09727,CUS-74684,VEH-01716,2025-09-10,Tata,Nexon,Bengaluru,Started,Started,Mobile App
CHK-09728,CUS-59991,VEH-03650,2026-01-21,Toyota,Innova Hycross,Pune,Payment,Abandoned,Mobile App
CHK-09729,CUS-84416,VEH-00715,2026-06-07,Kia,Seltos,Bengaluru,Started,Started,Website
CHK-09730,CUS-87243,VEH-03295,2025-01-22,Hyundai,Creta,Gurgaon,Payment,Payment,Call Center
CHK-09731,CUS-21750,VEH-02531,2026-08-18,Hyundai,Creta,Pune,Started,Abandoned,Website
CHK-09732,CUS-42659,VEH-01168,2026-10-04,Maruti Suzuki,Brezza,Bengaluru,Started,Abandoned,Website
CHK-09733,CUS-87317,VEH-01916,2026-02-28,Hyundai,Creta,Hyderabad,Started,Started,Mobile App
CHK-09734,CUS-50418,VEH-03058,2025-04-16,Maruti Suzuki,Swift,Chennai,Started,Started,Mobile App
CHK-09735,CUS-77711,VEH-01549,2025-10-13,Mahindra,XUV700,Gurgaon,Started,Started,Website
CHK-09736,CUS-92143,VEH-02673,2025-04-09,Kia,Seltos,Mumbai,Payment,Abandoned,Website
CHK-09737,CUS-55539,VEH-01674,2026-05-16,Hyundai,Venue,Ahmedabad,Started,Started,Call Center
CHK-09738,CUS-90189,VEH-00556,2025-10-19,Maruti Suzuki,Ertiga,Bengaluru,Started,Started,Website
CHK-09739,CUS-84084,VEH-00467,2025-09-08,Tata,Punch,Chennai,Started,Abandoned,Website
CHK-09740,CUS-20707,VEH-01696,2026-03-30,Hyundai,Creta,Delhi,Started,Abandoned,Website
CHK-09741,CUS-67976,VEH-00282,2026-02-03,Tata,Nexon,Gurgaon,Started,Abandoned,Walk-in
CHK-09742,CUS-85599,VEH-04454,2026-04-14,Mahindra,Thar,Delhi,Payment,Payment,Mobile App
CHK-09743,CUS-28749,VEH-00033,2025-06-16,Mahindra,Thar,Gurgaon,Payment,Payment,Mobile App
CHK-09744,CUS-86006,VEH-02207,2026-02-13,Hyundai,Creta,Pune,Started,Started,Walk-in
CHK-09745,CUS-73786,VEH-01741,2026-03-15,Mahindra,Thar,Delhi,Payment,Payment,Website
CHK-09746,CUS-86867,VEH-03332,2025-09-11,Mahindra,Thar,Chennai,Payment,Payment,Website
CHK-09747,CUS-84048,VEH-02048,2025-11-27,Mahindra,Thar,Ahmedabad,Payment,Payment,Walk-in
CHK-09748,CUS-77715,VEH-01891,2026-04-29,Mahindra,Scorpio-N,Hyderabad,Started,Started,Website
CHK-09749,CUS-52409,VEH-01344,2026-11-16,Mahindra,Thar,Hyderabad,Payment,Payment,Call Center
CHK-09750,CUS-59368,VEH-00591,2025-06-04,Skoda,Kushaq,Hyderabad,Payment,Abandoned,Mobile App
CHK-09751,CUS-79028,VEH-02358,2026-05-01,Hyundai,Venue,Bengaluru,Payment,Payment,Website
CHK-09752,CUS-57466,VEH-02245,2026-02-11,Tata,Nexon,Pune,Payment,Payment,Mobile App
CHK-09753,CUS-72714,VEH-03632,2025-05-18,Mahindra,Thar,Delhi,Payment,Payment,Website
CHK-09754,CUS-87222,VEH-01731,2026-10-03,Tata,Nexon,Delhi,Payment,Payment,Website
CHK-09755,CUS-61783,VEH-00219,2026-12-15,Tata,Nexon,Pune,Started,Started,Website
CHK-09756,CUS-71453,VEH-03112,2025-06-01,Hyundai,Creta,Mumbai,Payment,Abandoned,Call Center
CHK-09757,CUS-41013,VEH-00360,2025-12-14,Tata,Tiago,Delhi,Payment,Payment,Website
CHK-09758,CUS-48916,VEH-02971,2026-03-25,Hyundai,Creta,Chennai,Payment,Payment,Mobile App
CHK-09759,CUS-55267,VEH-03679,2026-03-04,Mahindra,Scorpio-N,Ahmedabad,Payment,Payment,Website
CHK-09760,CUS-83301,VEH-01563,2026-07-02,Maruti Suzuki,Swift,Ahmedabad,Payment,Payment,Call Center
CHK-09761,CUS-39957,VEH-03145,2026-01-28,Tata,Punch,Pune,Payment,Payment,Website
CHK-09762,CUS-84676,VEH-04573,2026-12-02,Honda,City,Hyderabad,Payment,Abandoned,Walk-in
CHK-09763,CUS-76559,VEH-00738,2026-06-21,Mahindra,Thar,Bengaluru,Payment,Payment,Call Center
CHK-09764,CUS-95293,VEH-03692,2026-09-14,Tata,Punch,Gurgaon,Payment,Payment,Call Center
CHK-09765,CUS-33374,VEH-01637,2025-02-06,Tata,Nexon,Chennai,Payment,Payment,Website
CHK-09766,CUS-44204,VEH-04000,2025-09-19,Tata,Nexon,Hyderabad,Started,Started,Call Center
CHK-09767,CUS-87909,VEH-00106,2025-11-16,Hyundai,i20,Chennai,Payment,Abandoned,Call Center
CHK-09768,CUS-39449,VEH-00380,2026-02-04,Tata,Nexon,Bengaluru,Payment,Abandoned,Website
CHK-09769,CUS-99671,VEH-02302,2026-03-02,Honda,City,Hyderabad,Payment,Payment,Mobile App
CHK-09770,CUS-78246,VEH-01716,2025-11-07,Tata,Nexon,Bengaluru,Payment,Payment,Walk-in
CHK-09771,CUS-78239,VEH-02399,2026-10-31,Kia,Seltos,Ahmedabad,Started,Abandoned,Website
CHK-09772,CUS-90632,VEH-01858,2025-02-12,Maruti Suzuki,Brezza,Gurgaon,Payment,Payment,Walk-in
CHK-09773,CUS-40208,VEH-03736,2026-04-28,Toyota,Innova Hycross,Bengaluru,Payment,Payment,Call Center
CHK-09774,CUS-38475,VEH-01286,2026-04-03,Mahindra,Scorpio-N,Mumbai,Started,Abandoned,Website
CHK-09775,CUS-59990,VEH-03937,2026-02-15,Maruti Suzuki,Brezza,Mumbai,Payment,Payment,Mobile App
CHK-09776,CUS-64613,VEH-02881,2025-04-17,Tata,Nexon,Delhi,Payment,Abandoned,Website
CHK-09777,CUS-95895,VEH-04310,2026-04-03,Maruti Suzuki,Swift,Ahmedabad,Started,Started,Website
CHK-09778,CUS-84313,VEH-00564,2026-01-15,Honda,City,Hyderabad,Payment,Abandoned,Mobile App
CHK-09779,CUS-51031,VEH-03179,2025-03-27,Maruti Suzuki,Baleno,Chennai,Payment,Payment,Mobile App
CHK-09780,CUS-90313,VEH-03740,2025-05-06,Maruti Suzuki,Swift,Pune,Payment,Abandoned,Mobile App
CHK-09781,CUS-31439,VEH-01782,2026-07-23,Mahindra,XUV700,Mumbai,Payment,Payment,Website
CHK-09782,CUS-28015,VEH-04144,2026-02-21,Mahindra,XUV700,Bengaluru,Payment,Payment,Walk-in
CHK-09783,CUS-52092,VEH-04539,2026-11-02,Maruti Suzuki,Ertiga,Ahmedabad,Started,Started,Mobile App
CHK-09784,CUS-46653,VEH-00473,2025-06-11,Kia,Seltos,Bengaluru,Payment,Payment,Website
CHK-09785,CUS-56661,VEH-00468,2026-03-15,Toyota,Innova Hycross,Gurgaon,Payment,Payment,Website
CHK-09786,CUS-84625,VEH-03101,2026-06-03,Skoda,Kushaq,Chennai,Payment,Payment,Website
CHK-09787,CUS-49844,VEH-01900,2026-11-27,Hyundai,Creta,Gurgaon,Payment,Abandoned,Website
CHK-09788,CUS-79264,VEH-01766,2025-08-04,Tata,Punch,Hyderabad,Started,Abandoned,Website
CHK-09789,CUS-75408,VEH-04822,2026-08-17,Hyundai,Creta,Delhi,Payment,Abandoned,Website
CHK-09790,CUS-61574,VEH-04594,2026-11-23,Hyundai,Creta,Pune,Started,Abandoned,Website
CHK-09791,CUS-59084,VEH-03345,2025-09-28,Maruti Suzuki,Swift,Gurgaon,Payment,Payment,Mobile App
CHK-09792,CUS-96427,VEH-00727,2026-10-12,Maruti Suzuki,Brezza,Ahmedabad,Payment,Payment,Mobile App
CHK-09793,CUS-27924,VEH-00916,2026-06-13,Toyota,Innova Hycross,Mumbai,Payment,Payment,Website
CHK-09794,CUS-97439,VEH-00290,2026-11-14,Hyundai,Creta,Hyderabad,Payment,Abandoned,Website
CHK-09795,CUS-87124,VEH-03764,2026-10-26,Mahindra,Scorpio-N,Pune,Started,Abandoned,Mobile App
CHK-09796,CUS-44757,VEH-03852,2025-03-25,Hyundai,Venue,Chennai,Payment,Payment,Website
CHK-09797,CUS-73047,VEH-02275,2026-01-15,Mahindra,Thar,Delhi,Payment,Payment,Website
CHK-09798,CUS-93074,VEH-00237,2026-10-17,Toyota,Innova Hycross,Bengaluru,Started,Started,Call Center
CHK-09799,CUS-90313,VEH-04618,2025-07-26,Mahindra,Thar,Gurgaon,Payment,Payment,Call Center
CHK-09800,CUS-74763,VEH-03539,2026-09-11,Kia,Seltos,Chennai,Payment,Payment,Website
CHK-09801,CUS-52065,VEH-04722,2025-12-01,Mahindra,XUV700,Chennai,Payment,Abandoned,Call Center
CHK-09802,CUS-53997,VEH-02820,2026-12-19,Tata,Punch,Mumbai,Started,Started,Call Center
CHK-09803,CUS-66370,VEH-04059,2025-05-13,Maruti Suzuki,Baleno,Chennai,Payment,Abandoned,Website
CHK-09804,CUS-40563,VEH-01092,2025-06-04,Tata,Nexon,Bengaluru,Started,Started,Mobile App
CHK-09805,CUS-93585,VEH-01302,2026-06-20,Hyundai,Creta,Pune,Started,Abandoned,Mobile App
CHK-09806,CUS-78861,VEH-03582,2026-02-04,Tata,Nexon,Ahmedabad,Payment,Payment,Call Center
CHK-09807,CUS-25232,VEH-01223,2026-11-08,Mahindra,Thar,Hyderabad,Payment,Payment,Call Center
CHK-09808,CUS-71437,VEH-03447,2025-07-20,Hyundai,Creta,Delhi,Started,Started,Mobile App
CHK-09809,CUS-28350,VEH-02265,2026-07-04,Kia,Seltos,Bengaluru,Payment,Payment,Walk-in
CHK-09810,CUS-43960,VEH-02513,2025-12-12,Maruti Suzuki,Brezza,Pune,Payment,Payment,Website
CHK-09811,CUS-94081,VEH-02423,2026-06-24,Hyundai,Venue,Chennai,Payment,Payment,Website
CHK-09812,CUS-43671,VEH-03736,2026-01-22,Toyota,Innova Hycross,Bengaluru,Payment,Abandoned,Website
CHK-09813,CUS-54338,VEH-03127,2026-10-26,Hyundai,Creta,Mumbai,Payment,Payment,Walk-in
CHK-09814,CUS-24571,VEH-04322,2025-05-21,Mahindra,XUV700,Delhi,Payment,Abandoned,Website
CHK-09815,CUS-59850,VEH-02107,2025-10-29,Maruti Suzuki,Brezza,Gurgaon,Payment,Payment,Mobile App
CHK-09816,CUS-62622,VEH-03963,2026-04-17,Hyundai,Creta,Delhi,Payment,Payment,Walk-in
CHK-09817,CUS-62040,VEH-04544,2025-11-27,Hyundai,Creta,Mumbai,Payment,Payment,Call Center
CHK-09818,CUS-37615,VEH-02700,2026-06-11,Tata,Nexon,Bengaluru,Started,Started,Call Center
CHK-09819,CUS-68500,VEH-03342,2025-12-31,MG,Hector,Hyderabad,Payment,Abandoned,Website
CHK-09820,CUS-89375,VEH-00747,2026-08-31,Maruti Suzuki,Baleno,Pune,Started,Started,Walk-in
CHK-09821,CUS-69888,VEH-01079,2025-04-30,Volkswagen,Virtus,Delhi,Payment,Payment,Call Center
CHK-09822,CUS-66943,VEH-00540,2026-11-19,Maruti Suzuki,Baleno,Bengaluru,Payment,Abandoned,Mobile App
CHK-09823,CUS-41672,VEH-02487,2026-07-09,Tata,Nexon,Pune,Payment,Payment,Walk-in
CHK-09824,CUS-28074,VEH-02715,2026-09-14,Mahindra,XUV700,Chennai,Started,Abandoned,Mobile App
CHK-09825,CUS-67448,VEH-00523,2025-06-14,Maruti Suzuki,Baleno,Pune,Started,Abandoned,Website
CHK-09826,CUS-90100,VEH-02023,2026-03-07,Maruti Suzuki,Ertiga,Delhi,Started,Abandoned,Mobile App
CHK-09827,CUS-84733,VEH-00122,2025-06-24,Maruti Suzuki,Brezza,Mumbai,Payment,Abandoned,Mobile App
CHK-09828,CUS-58955,VEH-03677,2026-11-17,Tata,Punch,Hyderabad,Payment,Payment,Website
CHK-09829,CUS-78329,VEH-02144,2026-08-08,Hyundai,Creta,Bengaluru,Started,Abandoned,Mobile App
CHK-09830,CUS-74925,VEH-03491,2025-06-18,Maruti Suzuki,Ertiga,Bengaluru,Started,Abandoned,Website
CHK-09831,CUS-40188,VEH-03395,2025-05-14,Hyundai,Creta,Mumbai,Started,Abandoned,Mobile App
CHK-09832,CUS-82001,VEH-02371,2025-11-19,Maruti Suzuki,Brezza,Mumbai,Payment,Payment,Website
CHK-09833,CUS-27524,VEH-03498,2025-03-09,Tata,Nexon,Bengaluru,Started,Abandoned,Walk-in
CHK-09834,CUS-42146,VEH-00212,2026-10-09,Mahindra,Thar,Mumbai,Started,Abandoned,Walk-in
CHK-09835,CUS-91539,VEH-02759,2025-07-13,Hyundai,Creta,Mumbai,Started,Started,Website
CHK-09836,CUS-48139,VEH-00416,2025-05-26,Hyundai,Creta,Bengaluru,Started,Abandoned,Website
CHK-09837,CUS-38585,VEH-03124,2025-07-24,MG,Hector,Delhi,Payment,Payment,Website
CHK-09838,CUS-56577,VEH-00301,2025-08-18,Hyundai,Creta,Hyderabad,Payment,Payment,Walk-in
CHK-09839,CUS-51303,VEH-02177,2025-10-15,Kia,Seltos,Mumbai,Payment,Abandoned,Website
CHK-09840,CUS-82349,VEH-04105,2026-06-21,Tata,Nexon,Chennai,Started,Started,Call Center
CHK-09841,CUS-87839,VEH-03913,2026-12-14,Honda,City,Pune,Payment,Payment,Website
CHK-09842,CUS-73437,VEH-04880,2025-05-10,Maruti Suzuki,Swift,Ahmedabad,Payment,Abandoned,Call Center
CHK-09843,CUS-60939,VEH-00788,2025-11-23,Maruti Suzuki,Swift,Mumbai,Payment,Payment,Walk-in
CHK-09844,CUS-22324,VEH-03470,2025-11-21,Maruti Suzuki,Swift,Bengaluru,Started,Abandoned,Mobile App
CHK-09845,CUS-90826,VEH-02454,2025-09-27,Maruti Suzuki,Swift,Mumbai,Payment,Abandoned,Walk-in
CHK-09846,CUS-76858,VEH-02594,2026-03-01,Tata,Nexon,Pune,Payment,Payment,Website
CHK-09847,CUS-91013,VEH-00432,2025-08-03,Hyundai,Creta,Bengaluru,Started,Started,Call Center
CHK-09848,CUS-63558,VEH-03184,2026-11-15,Maruti Suzuki,Ertiga,Hyderabad,Payment,Payment,Mobile App
CHK-09849,CUS-72437,VEH-02493,2025-08-16,Maruti Suzuki,Ertiga,Bengaluru,Payment,Payment,Walk-in
CHK-09850,CUS-66575,VEH-04108,2025-11-05,Hyundai,Creta,Mumbai,Payment,Abandoned,Walk-in
CHK-09851,CUS-43319,VEH-03603,2026-06-30,Kia,Seltos,Hyderabad,Payment,Payment,Website
CHK-09852,CUS-49345,VEH-04684,2026-03-03,Mahindra,Scorpio-N,Bengaluru,Started,Started,Call Center
CHK-09853,CUS-57136,VEH-03444,2026-06-27,Hyundai,Creta,Delhi,Payment,Abandoned,Website
CHK-09854,CUS-41524,VEH-04259,2026-04-13,Volkswagen,Virtus,Pune,Started,Started,Call Center
CHK-09855,CUS-52326,VEH-02320,2026-09-08,Maruti Suzuki,Brezza,Mumbai,Payment,Payment,Mobile App
CHK-09856,CUS-69706,VEH-04322,2025-05-23,Mahindra,XUV700,Delhi,Started,Abandoned,Walk-in
CHK-09857,CUS-71527,VEH-00578,2026-06-11,Hyundai,i20,Bengaluru,Payment,Payment,Mobile App
CHK-09858,CUS-32068,VEH-00998,2026-02-13,Maruti Suzuki,Ertiga,Ahmedabad,Started,Started,Website
CHK-09859,CUS-90047,VEH-02312,2026-09-02,Hyundai,Creta,Pune,Payment,Abandoned,Website
CHK-09860,CUS-85168,VEH-01921,2026-11-03,Mahindra,XUV700,Ahmedabad,Payment,Abandoned,Website
CHK-09861,CUS-75841,VEH-03970,2026-09-25,Hyundai,Venue,Pune,Payment,Abandoned,Walk-in
CHK-09862,CUS-86429,VEH-02207,2026-04-28,Hyundai,Creta,Pune,Payment,Payment,Call Center
CHK-09863,CUS-69728,VEH-04014,2026-10-12,Tata,Nexon,Mumbai,Started,Abandoned,Mobile App
CHK-09864,CUS-70274,VEH-00322,2026-08-12,Mahindra,Thar,Mumbai,Payment,Abandoned,Website
CHK-09865,CUS-89811,VEH-03316,2026-11-26,Mahindra,Scorpio-N,Ahmedabad,Started,Abandoned,Walk-in
CHK-09866,CUS-79633,VEH-03078,2026-02-27,Hyundai,Creta,Hyderabad,Payment,Abandoned,Website
CHK-09867,CUS-62535,VEH-01554,2026-08-02,Maruti Suzuki,Brezza,Delhi,Payment,Payment,Website
CHK-09868,CUS-74585,VEH-02595,2025-01-19,Mahindra,XUV700,Hyderabad,Started,Abandoned,Website
CHK-09869,CUS-98137,VEH-02963,2025-11-23,Tata,Punch,Hyderabad,Payment,Payment,Walk-in
CHK-09870,CUS-59926,VEH-02385,2025-08-18,Tata,Nexon,Gurgaon,Started,Abandoned,Call Center
CHK-09871,CUS-97450,VEH-00851,2025-03-30,Tata,Nexon,Pune,Payment,Payment,Walk-in
CHK-09872,CUS-40261,VEH-04338,2026-07-07,Hyundai,Venue,Bengaluru,Payment,Payment,Website
CHK-09873,CUS-23291,VEH-02338,2026-12-19,Kia,Seltos,Bengaluru,Started,Abandoned,Website
CHK-09874,CUS-23577,VEH-04062,2025-06-05,Maruti Suzuki,Ertiga,Gurgaon,Payment,Payment,Website
CHK-09875,CUS-52539,VEH-03422,2025-02-10,Hyundai,Creta,Mumbai,Payment,Abandoned,Mobile App
CHK-09876,CUS-69498,VEH-03923,2026-09-28,Tata,Nexon,Delhi,Started,Abandoned,Mobile App
CHK-09877,CUS-33810,VEH-03473,2025-08-14,Maruti Suzuki,Brezza,Gurgaon,Started,Started,Mobile App
CHK-09878,CUS-26445,VEH-00402,2026-08-30,Tata,Punch,Mumbai,Payment,Payment,Walk-in
CHK-09879,CUS-82550,VEH-03648,2026-11-01,Mahindra,Thar,Bengaluru,Started,Abandoned,Call Center
CHK-09880,CUS-24271,VEH-01509,2025-08-22,Hyundai,i20,Chennai,Payment,Abandoned,Walk-in
CHK-09881,CUS-22704,VEH-03621,2026-06-04,Hyundai,Venue,Pune,Payment,Abandoned,Website
CHK-09882,CUS-66423,VEH-03442,2025-03-29,Tata,Nexon,Bengaluru,Started,Abandoned,Website
CHK-09883,CUS-42788,VEH-02861,2026-07-04,Tata,Nexon,Pune,Started,Started,Website
CHK-09884,CUS-87656,VEH-03389,2026-02-01,Skoda,Kushaq,Pune,Payment,Payment,Mobile App
CHK-09885,CUS-88061,VEH-00266,2025-02-23,Toyota,Innova Hycross,Mumbai,Started,Abandoned,Mobile App
CHK-09886,CUS-62899,VEH-03655,2026-05-22,Volkswagen,Virtus,Chennai,Started,Started,Website
CHK-09887,CUS-44909,VEH-01647,2025-10-17,Maruti Suzuki,Swift,Ahmedabad,Payment,Payment,Website
CHK-09888,CUS-91588,VEH-00468,2026-03-03,Toyota,Innova Hycross,Gurgaon,Payment,Abandoned,Mobile App
CHK-09889,CUS-61414,VEH-02571,2026-04-29,Tata,Nexon,Mumbai,Started,Started,Website
CHK-09890,CUS-39368,VEH-00731,2025-08-22,Tata,Nexon,Bengaluru,Payment,Payment,Mobile App
CHK-09891,CUS-94331,VEH-04638,2025-05-16,Maruti Suzuki,Baleno,Bengaluru,Started,Abandoned,Mobile App
CHK-09892,CUS-83306,VEH-02946,2026-11-21,Maruti Suzuki,Ertiga,Mumbai,Payment,Payment,Website
CHK-09893,CUS-83449,VEH-02099,2026-01-28,Hyundai,Creta,Mumbai,Payment,Payment,Mobile App
CHK-09894,CUS-90202,VEH-02866,2026-06-02,Hyundai,Creta,Delhi,Payment,Abandoned,Walk-in
CHK-09895,CUS-53650,VEH-00043,2025-05-18,Hyundai,Creta,Bengaluru,Payment,Abandoned,Website
CHK-09896,CUS-40424,VEH-01411,2026-09-29,Tata,Punch,Bengaluru,Payment,Payment,Mobile App
CHK-09897,CUS-69875,VEH-00339,2025-12-18,Tata,Nexon,Gurgaon,Started,Abandoned,Mobile App
CHK-09898,CUS-59043,VEH-03526,2025-02-09,Hyundai,Venue,Pune,Started,Started,Website
CHK-09899,CUS-34078,VEH-03045,2026-11-13,Kia,Seltos,Bengaluru,Started,Abandoned,Mobile App
CHK-09900,CUS-44043,VEH-03073,2026-05-31,Skoda,Kushaq,Hyderabad,Started,Started,Mobile App
CHK-09901,CUS-47773,VEH-04026,2026-05-04,Mahindra,Thar,Ahmedabad,Started,Abandoned,Call Center
CHK-09902,CUS-82929,VEH-01533,2025-05-08,Mahindra,Scorpio-N,Gurgaon,Payment,Abandoned,Website
CHK-09903,CUS-58728,VEH-01612,2025-03-27,Hyundai,Creta,Mumbai,Started,Started,Call Center
CHK-09904,CUS-38307,VEH-00632,2025-07-31,Tata,Nexon,Pune,Payment,Payment,Call Center
CHK-09905,CUS-32653,VEH-00194,2026-10-16,Tata,Nexon,Gurgaon,Payment,Abandoned,Website
CHK-09906,CUS-30199,VEH-03549,2026-10-13,Toyota,Innova Hycross,Gurgaon,Payment,Abandoned,Walk-in
CHK-09907,CUS-27635,VEH-02576,2025-08-17,Maruti Suzuki,Brezza,Gurgaon,Started,Abandoned,Mobile App
CHK-09908,CUS-80517,VEH-02721,2025-04-17,Maruti Suzuki,Baleno,Mumbai,Started,Started,Website
CHK-09909,CUS-40738,VEH-00619,2025-04-12,Maruti Suzuki,Swift,Mumbai,Payment,Payment,Website
CHK-09910,CUS-90217,VEH-02478,2026-06-12,Mahindra,Thar,Gurgaon,Started,Started,Website
CHK-09911,CUS-36067,VEH-00856,2026-05-13,Hyundai,Creta,Hyderabad,Payment,Payment,Call Center
CHK-09912,CUS-27195,VEH-04705,2026-07-07,Tata,Nexon,Pune,Payment,Payment,Walk-in
CHK-09913,CUS-81504,VEH-00194,2026-11-15,Tata,Nexon,Gurgaon,Started,Abandoned,Call Center
CHK-09914,CUS-67825,VEH-02020,2025-08-03,Hyundai,Venue,Bengaluru,Started,Started,Walk-in
CHK-09915,CUS-39647,VEH-04481,2026-06-07,Tata,Nexon,Gurgaon,Started,Abandoned,Mobile App
CHK-09916,CUS-64816,VEH-04068,2026-02-22,Mahindra,Thar,Bengaluru,Payment,Abandoned,Call Center
CHK-09917,CUS-49673,VEH-04671,2026-08-09,Maruti Suzuki,Ertiga,Bengaluru,Started,Abandoned,Mobile App
CHK-09918,CUS-96814,VEH-01326,2025-06-11,Tata,Nexon,Mumbai,Payment,Payment,Walk-in
CHK-09919,CUS-43814,VEH-04810,2025-08-09,Toyota,Innova Hycross,Chennai,Payment,Payment,Mobile App
CHK-09920,CUS-44586,VEH-03631,2025-06-29,Mahindra,Thar,Delhi,Started,Abandoned,Website
CHK-09921,CUS-27815,VEH-00427,2025-05-11,Tata,Nexon,Gurgaon,Payment,Abandoned,Mobile App
CHK-09922,CUS-65595,VEH-01173,2025-10-31,Tata,Nexon,Delhi,Payment,Abandoned,Mobile App
