trade_in_id,customer_id,new_vehicle_id,trade_in_date,trade_in_brand,trade_in_model,trade_in_year,trade_in_mileage,trade_in_value,location
TRD-02134,CUS-01921,VEH-00817,2025-05-16,Hyundai,Creta,2022,119938,222000,Chennai
TRD-02135,CUS-04682,VEH-04064,2026-02-26,Maruti Suzuki,Dzire,2021,136357,168000,Pune
TRD-02136,CUS-00348,VEH-04849,2025-08-03,Tata,Nexon,2019,27309,174000,Mumbai
TRD-02137,CUS-04968,VEH-02240,2026-12-15,Tata,Tiago,2017,40423,236000,Bengaluru
TRD-02138,CUS-03377,VEH-00871,2025-06-21,Maruti Suzuki,Dzire,2012,132951,54000,Gurgaon
TRD-02139,CUS-00711,VEH-00001,2025-12-23,Kia,Seltos,2017,131830,140000,Pune
TRD-02140,CUS-04815,VEH-00822,2026-03-21,Maruti Suzuki,Dzire,2020,129051,220000,Mumbai
TRD-02141,CUS-02969,VEH-01513,2026-03-04,Honda,Amaze,2015,124777,45000,Mumbai
TRD-02142,CUS-03102,VEH-01566,2025-12-20,Hyundai,Venue,2018,28001,88000,Pune
TRD-02143,CUS-03801,VEH-01407,2025-10-15,Maruti Suzuki,Dzire,2016,58863,140000,Chennai
TRD-02144,CUS-03116,VEH-04333,2026-05-21,Renault,Kwid,2013,99497,65000,Pune
TRD-02145,CUS-03497,VEH-01461,2025-03-28,Toyota,Innova,2022,55876,172000,Delhi
TRD-02146,CUS-03135,VEH-02543,2025-12-22,Hyundai,Venue,2018,82627,70000,Ahmedabad
TRD-02147,CUS-04149,VEH-02657,2026-12-05,Renault,Kwid,2023,47115,362000,Pune
TRD-02148,CUS-00326,VEH-00080,2025-04-29,Maruti Suzuki,Swift,2013,143866,91000,Bengaluru
TRD-02149,CUS-00400,VEH-04485,2026-07-12,Hyundai,Venue,2012,116359,94000,Hyderabad
TRD-02150,CUS-02745,VEH-04052,2025-09-15,Tata,Tiago,2013,87340,118000,Mumbai
TRD-02151,CUS-02383,VEH-04755,2025-09-06,Kia,Seltos,2012,90337,130000,Pune
TRD-02152,CUS-03748,VEH-02410,2026-09-16,Hyundai,Venue,2019,46330,314000,Hyderabad
TRD-02153,CUS-04625,VEH-01823,2026-07-02,Renault,Kwid,2021,122156,284000,Gurgaon
TRD-02154,CUS-03104,VEH-00842,2026-07-16,Hyundai,i20,2019,58570,117000,Bengaluru
TRD-02155,CUS-03123,VEH-01239,2026-03-08,Maruti Suzuki,Dzire,2012,20126,141000,Delhi
TRD-02156,CUS-04853,VEH-04692,2025-11-27,Tata,Tiago,2016,24755,199000,Hyderabad
TRD-02157,CUS-03506,VEH-01759,2026-10-21,Maruti Suzuki,Swift,2013,85323,57000,Pune
TRD-02158,CUS-00205,VEH-04941,2025-09-10,Mahindra,XUV500,2023,120563,338000,Chennai
TRD-02159,CUS-02625,VEH-02764,2025-12-30,Maruti Suzuki,Dzire,2020,19138,161000,Pune
TRD-02160,CUS-03303,VEH-04782,2026-03-04,Maruti Suzuki,Swift,2020,137328,189000,Pune
TRD-02161,CUS-01767,VEH-01062,2025-07-08,Maruti Suzuki,Swift,2012,83487,45000,Pune
TRD-02162,CUS-00507,VEH-03048,2026-07-20,Hyundai,i20,2014,35355,78000,Chennai
TRD-02163,CUS-02721,VEH-04257,2025-06-05,Ford,EcoSport,2018,91348,80000,Gurgaon
TRD-02164,CUS-00763,VEH-00752,2026-07-11,Toyota,Innova,2023,22686,205000,Ahmedabad
TRD-02165,CUS-02948,VEH-01867,2026-07-24,Renault,Kwid,2020,137100,237000,Gurgaon
TRD-02166,CUS-04272,VEH-01722,2025-10-14,Renault,Kwid,2016,113195,55000,Mumbai
TRD-02167,CUS-00300,VEH-00315,2025-05-03,Tata,Nexon,2019,75195,305000,Mumbai
TRD-02168,CUS-04592,VEH-03258,2025-11-16,Maruti Suzuki,Swift,2013,54911,109000,Mumbai
TRD-02169,CUS-04652,VEH-02190,2025-05-22,Maruti Suzuki,Dzire,2013,121741,69000,Gurgaon
TRD-02170,CUS-04731,VEH-04954,2026-06-25,Hyundai,Creta,2014,115476,78000,Chennai
TRD-02171,CUS-02533,VEH-03888,2026-07-04,Tata,Nexon,2016,119319,110000,Mumbai
TRD-02172,CUS-03725,VEH-04218,2026-02-14,Tata,Nexon,2013,74706,58000,Chennai
TRD-02173,CUS-01495,VEH-00977,2026-01-02,Toyota,Innova,2019,20590,266000,Bengaluru
TRD-02174,CUS-03638,VEH-00757,2026-09-29,Honda,City,2016,121113,118000,Gurgaon
TRD-02175,CUS-01863,VEH-03547,2025-12-20,Maruti Suzuki,Swift,2014,110551,57000,Hyderabad
TRD-02176,CUS-02315,VEH-01833,2026-12-19,Maruti Suzuki,Dzire,2020,104949,227000,Delhi
TRD-02177,CUS-01173,VEH-00664,2025-08-12,Honda,City,2022,86796,327000,Gurgaon
TRD-02178,CUS-04342,VEH-03087,2025-12-15,Honda,Amaze,2021,127723,91000,Hyderabad
TRD-02179,CUS-02501,VEH-01907,2025-11-07,Hyundai,i20,2016,36566,97000,Bengaluru
TRD-02180,CUS-02190,VEH-01947,2026-09-01,Tata,Nexon,2015,50126,84000,Delhi
TRD-02181,CUS-03328,VEH-04204,2026-10-02,Hyundai,Venue,2013,104437,75000,Delhi
TRD-02182,CUS-03287,VEH-03147,2026-02-09,Tata,Tiago,2019,141604,126000,Mumbai
TRD-02183,CUS-00533,VEH-04071,2026-04-20,Hyundai,i20,2012,70510,74000,Chennai
TRD-02184,CUS-03660,VEH-00010,2026-11-04,Mahindra,XUV500,2014,19880,64000,Bengaluru
TRD-02185,CUS-00110,VEH-02573,2026-04-15,Renault,Kwid,2020,72436,319000,Gurgaon
TRD-02186,CUS-03198,VEH-00798,2026-09-06,Renault,Kwid,2019,54709,181000,Bengaluru
TRD-02187,CUS-02037,VEH-03660,2025-08-18,Hyundai,i20,2020,115722,77000,Ahmedabad
TRD-02188,CUS-01862,VEH-04936,2025-06-30,Hyundai,Venue,2021,26097,320000,Bengaluru
TRD-02189,CUS-00361,VEH-03427,2025-11-12,Kia,Seltos,2018,48197,257000,Ahmedabad
TRD-02190,CUS-03284,VEH-04016,2025-02-08,Tata,Nexon,2018,131634,181000,Ahmedabad
TRD-02191,CUS-03582,VEH-00130,2025-04-23,Tata,Nexon,2012,100938,107000,Delhi
TRD-02192,CUS-03269,VEH-04513,2026-06-23,Honda,City,2021,96409,117000,Delhi
TRD-02193,CUS-04323,VEH-00756,2026-10-13,Ford,EcoSport,2019,34123,251000,Ahmedabad
TRD-02194,CUS-03624,VEH-01338,2025-08-01,Toyota,Innova,2021,60945,287000,Pune
TRD-02195,CUS-03859,VEH-01544,2026-12-18,Toyota,Innova,2016,114063,122000,Bengaluru
TRD-02196,CUS-04904,VEH-00516,2026-02-13,Tata,Tiago,2023,142071,252000,Delhi
TRD-02197,CUS-03667,VEH-03437,2026-04-24,Mahindra,XUV500,2019,32583,197000,Mumbai
TRD-02198,CUS-04290,VEH-04431,2025-07-30,Honda,City,2014,79025,75000,Ahmedabad
TRD-02199,CUS-02181,VEH-03836,2026-03-23,Hyundai,i20,2020,137134,151000,Hyderabad
TRD-02200,CUS-00503,VEH-02403,2026-03-21,Renault,Kwid,2014,123620,87000,Chennai
TRD-02201,CUS-04174,VEH-03920,2026-03-10,Honda,Amaze,2016,117114,92000,Bengaluru
TRD-02202,CUS-00945,VEH-01333,2026-06-10,Toyota,Innova,2016,118726,112000,Mumbai
TRD-02203,CUS-01395,VEH-02601,2026-12-16,Ford,EcoSport,2016,62926,58000,Gurgaon
TRD-02204,CUS-02851,VEH-00473,2025-08-08,Ford,EcoSport,2012,112382,54000,Bengaluru
TRD-02205,CUS-04152,VEH-03282,2026-07-26,Toyota,Innova,2016,48628,184000,Ahmedabad
TRD-02206,CUS-00340,VEH-00927,2026-12-18,Honda,Amaze,2021,56520,254000,Chennai
TRD-02207,CUS-03400,VEH-03774,2026-08-02,Hyundai,Creta,2020,40570,187000,Mumbai
TRD-02208,CUS-02208,VEH-04390,2026-07-04,Hyundai,Venue,2016,121476,85000,Hyderabad
TRD-02209,CUS-01698,VEH-02065,2025-07-19,Tata,Nexon,2018,85462,122000,Mumbai
TRD-02210,CUS-00984,VEH-01804,2026-05-07,Hyundai,Creta,2021,144257,271000,Ahmedabad
TRD-02211,CUS-03163,VEH-00425,2025-06-30,Mahindra,XUV500,2017,57749,124000,Chennai
TRD-02212,CUS-00669,VEH-00565,2025-07-26,Mahindra,XUV500,2012,121183,45000,Pune
TRD-02213,CUS-01785,VEH-01391,2025-08-31,Hyundai,Venue,2022,79174,161000,Pune
TRD-02214,CUS-01878,VEH-04338,2026-09-07,Maruti Suzuki,Dzire,2017,106079,196000,Bengaluru
TRD-02215,CUS-00582,VEH-01448,2025-07-30,Maruti Suzuki,Dzire,2016,132904,69000,Hyderabad
TRD-02216,CUS-03297,VEH-02351,2026-01-27,Honda,Amaze,2023,119192,167000,Gurgaon
TRD-02217,CUS-01518,VEH-04418,2025-10-26,Toyota,Innova,2014,45769,121000,Bengaluru
TRD-02218,CUS-04434,VEH-03972,2025-12-09,Hyundai,Venue,2021,53825,166000,Chennai
TRD-02219,CUS-04239,VEH-00939,2026-12-17,Maruti Suzuki,Dzire,2017,89481,183000,Mumbai
TRD-02220,CUS-01561,VEH-04375,2026-04-18,Kia,Seltos,2013,67331,126000,Hyderabad
TRD-02221,CUS-01528,VEH-04219,2026-09-14,Honda,Amaze,2012,66381,56000,Mumbai
TRD-02222,CUS-01570,VEH-03442,2025-04-07,Renault,Kwid,2017,26435,102000,Bengaluru
TRD-02223,CUS-01776,VEH-01419,2026-12-14,Maruti Suzuki,Swift,2012,102471,67000,Bengaluru
TRD-02224,CUS-03231,VEH-00105,2025-10-20,Maruti Suzuki,Swift,2012,36237,152000,Delhi
TRD-02225,CUS-00705,VEH-04812,2025-12-26,Hyundai,Venue,2014,116305,84000,Ahmedabad
TRD-02226,CUS-04529,VEH-02920,2025-09-02,Kia,Seltos,2016,37141,183000,Mumbai
TRD-02227,CUS-03822,VEH-03608,2026-05-02,Mahindra,XUV500,2015,90562,68000,Ahmedabad
TRD-02228,CUS-01446,VEH-00115,2026-02-18,Hyundai,Venue,2014,132207,97000,Gurgaon
TRD-02229,CUS-03590,VEH-02128,2025-11-15,Hyundai,Venue,2023,102062,143000,Bengaluru
TRD-02230,CUS-03202,VEH-04248,2026-06-11,Maruti Suzuki,Dzire,2023,26048,423000,Chennai
TRD-02231,CUS-02831,VEH-03513,2025-05-10,Hyundai,Venue,2021,83921,138000,Delhi
TRD-02232,CUS-04727,VEH-02330,2025-05-21,Honda,City,2014,74606,60000,Pune
TRD-02233,CUS-03539,VEH-00880,2026-12-10,Maruti Suzuki,Swift,2018,105852,194000,Ahmedabad
TRD-02234,CUS-01112,VEH-02896,2026-09-10,Honda,City,2015,84350,144000,Delhi
TRD-02235,CUS-01512,VEH-01463,2025-08-31,Maruti Suzuki,Dzire,2018,83171,121000,Delhi
TRD-02236,CUS-00899,VEH-03051,2026-05-27,Ford,EcoSport,2021,127197,249000,Bengaluru
TRD-02237,CUS-03689,VEH-03278,2026-10-26,Honda,Amaze,2020,55275,262000,Hyderabad
TRD-02238,CUS-02727,VEH-03688,2025-11-09,Hyundai,Venue,2020,121611,197000,Delhi
TRD-02239,CUS-02857,VEH-03893,2026-11-14,Honda,Amaze,2014,122393,113000,Mumbai
TRD-02240,CUS-01006,VEH-01970,2025-04-20,Hyundai,i20,2022,58001,475000,Ahmedabad
TRD-02241,CUS-00820,VEH-01534,2026-01-05,Kia,Seltos,2020,141549,138000,Mumbai
TRD-02242,CUS-02245,VEH-00276,2026-03-09,Renault,Kwid,2016,62547,114000,Hyderabad
TRD-02243,CUS-03317,VEH-01932,2025-09-06,Mahindra,XUV500,2016,37841,60000,Gurgaon
TRD-02244,CUS-03949,VEH-01854,2025-11-09,Maruti Suzuki,Swift,2013,57348,131000,Mumbai
TRD-02245,CUS-03022,VEH-03533,2026-10-29,Maruti Suzuki,Dzire,2013,117754,100000,Chennai
TRD-02246,CUS-00486,VEH-03362,2025-11-19,Renault,Kwid,2016,66727,55000,Bengaluru
TRD-02247,CUS-02637,VEH-03542,2026-08-03,Tata,Tiago,2023,99257,377000,Pune
TRD-02248,CUS-02229,VEH-01733,2025-02-18,Hyundai,i20,2023,74507,254000,Mumbai
TRD-02249,CUS-01314,VEH-02955,2026-08-20,Hyundai,Venue,2015,92254,88000,Bengaluru
TRD-02250,CUS-03033,VEH-01022,2026-01-02,Ford,EcoSport,2012,22263,119000,Bengaluru
TRD-02251,CUS-02008,VEH-01946,2026-04-07,Ford,EcoSport,2017,141512,148000,Chennai
TRD-02252,CUS-04643,VEH-02276,2025-06-10,Hyundai,i20,2022,66396,238000,Delhi
TRD-02253,CUS-02612,VEH-03197,2026-02-16,Toyota,Innova,2019,105581,96000,Chennai
TRD-02254,CUS-00892,VEH-04970,2026-01-30,Honda,Amaze,2014,58823,152000,Bengaluru
TRD-02255,CUS-03271,VEH-02878,2025-01-13,Renault,Kwid,2012,34123,61000,Bengaluru
TRD-02256,CUS-03531,VEH-03597,2026-12-17,Ford,EcoSport,2013,26193,120000,Chennai
TRD-02257,CUS-00764,VEH-00457,2026-08-01,Maruti Suzuki,Dzire,2019,49144,286000,Gurgaon
TRD-02258,CUS-02859,VEH-02271,2026-08-31,Hyundai,Creta,2015,71904,98000,Ahmedabad
TRD-02259,CUS-04604,VEH-03690,2026-08-08,Mahindra,XUV500,2014,34296,59000,Chennai
TRD-02260,CUS-04284,VEH-02646,2025-03-10,Honda,Amaze,2018,93909,179000,Bengaluru
TRD-02261,CUS-02004,VEH-00961,2025-08-15,Tata,Tiago,2020,80337,341000,Hyderabad
TRD-02262,CUS-01111,VEH-04778,2026-05-04,Hyundai,Venue,2017,142639,101000,Delhi
TRD-02263,CUS-03437,VEH-04024,2025-08-23,Ford,EcoSport,2022,85305,171000,Chennai
TRD-02264,CUS-03818,VEH-04751,2025-09-03,Honda,Amaze,2016,88584,131000,Gurgaon
TRD-02265,CUS-00095,VEH-04969,2026-05-24,Ford,EcoSport,2019,45908,318000,Chennai
TRD-02266,CUS-00927,VEH-04972,2026-05-06,Renault,Kwid,2016,44097,93000,Chennai
TRD-02267,CUS-00521,VEH-03030,2025-07-14,Tata,Nexon,2013,118564,45000,Gurgaon
TRD-02268,CUS-00534,VEH-03070,2025-12-06,Kia,Seltos,2014,140334,99000,Mumbai
TRD-02269,CUS-02320,VEH-03246,2025-07-09,Mahindra,XUV500,2023,110231,248000,Hyderabad
TRD-02270,CUS-02544,VEH-02536,2026-12-18,Ford,EcoSport,2019,81099,120000,Pune
TRD-02271,CUS-03040,VEH-04288,2026-11-17,Tata,Nexon,2022,75637,142000,Pune
TRD-02272,CUS-01580,VEH-00836,2026-12-18,Tata,Tiago,2023,141842,129000,Pune
TRD-02273,CUS-04939,VEH-03262,2026-07-26,Tata,Nexon,2021,95697,184000,Pune
TRD-02274,CUS-00162,VEH-01507,2026-09-23,Hyundai,Creta,2017,144590,138000,Delhi
TRD-02275,CUS-01441,VEH-02995,2025-09-18,Honda,City,2016,28318,143000,Pune
TRD-02276,CUS-04077,VEH-01773,2025-05-29,Toyota,Innova,2021,49008,184000,Mumbai
TRD-02277,CUS-01630,VEH-01065,2025-11-27,Renault,Kwid,2013,29423,127000,Mumbai
TRD-02278,CUS-00412,VEH-03199,2026-03-05,Renault,Kwid,2022,110735,247000,Chennai
TRD-02279,CUS-02332,VEH-04846,2025-03-22,Maruti Suzuki,Swift,2014,68703,52000,Chennai
TRD-02280,CUS-03145,VEH-02170,2025-03-26,Tata,Nexon,2023,108857,255000,Gurgaon
TRD-02281,CUS-02054,VEH-04627,2025-09-18,Tata,Nexon,2015,40253,130000,Gurgaon
TRD-02282,CUS-00964,VEH-03063,2025-06-18,Ford,EcoSport,2013,90071,63000,Bengaluru
TRD-02283,CUS-01242,VEH-00864,2025-03-13,Mahindra,XUV500,2013,74038,104000,Chennai
TRD-02284,CUS-03070,VEH-03184,2026-07-25,Ford,EcoSport,2012,127644,71000,Hyderabad
TRD-02285,CUS-04944,VEH-04337,2025-06-24,Hyundai,Creta,2019,28293,365000,Pune
TRD-02286,CUS-01170,VEH-04166,2026-08-23,Honda,City,2022,60115,322000,Pune
TRD-02287,CUS-00093,VEH-03238,2025-08-14,Hyundai,Venue,2012,18521,107000,Bengaluru
TRD-02288,CUS-00865,VEH-01964,2026-04-02,Renault,Kwid,2017,124807,178000,Ahmedabad
TRD-02289,CUS-02846,VEH-01288,2026-11-26,Honda,City,2013,102967,102000,Gurgaon
TRD-02290,CUS-02574,VEH-02925,2026-12-20,Ford,EcoSport,2017,131746,170000,Bengaluru
TRD-02291,CUS-02012,VEH-01772,2026-02-28,Tata,Nexon,2015,44298,129000,Delhi
TRD-02292,CUS-01452,VEH-03379,2026-02-18,Hyundai,Venue,2015,110509,55000,Pune
TRD-02293,CUS-03262,VEH-01885,2026-12-12,Tata,Tiago,2023,64292,492000,Gurgaon
TRD-02294,CUS-04308,VEH-01930,2025-04-04,Tata,Nexon,2012,77403,72000,Mumbai
TRD-02295,CUS-00492,VEH-02796,2026-12-03,Toyota,Innova,2017,21044,214000,Pune
TRD-02296,CUS-02663,VEH-04668,2025-09-24,Tata,Nexon,2018,23847,243000,Mumbai
TRD-02297,CUS-04062,VEH-01043,2026-08-06,Maruti Suzuki,Swift,2020,140748,133000,Chennai
TRD-02298,CUS-01710,VEH-03097,2026-11-13,Maruti Suzuki,Swift,2018,85226,221000,Mumbai
TRD-02299,CUS-03569,VEH-02683,2026-02-17,Toyota,Innova,2023,45418,461000,Bengaluru
TRD-02300,CUS-03675,VEH-04995,2025-12-26,Renault,Kwid,2016,83071,75000,Delhi
TRD-02301,CUS-01064,VEH-03620,2026-08-04,Honda,City,2013,41676,45000,Ahmedabad
TRD-02302,CUS-00324,VEH-02119,2025-08-08,Mahindra,XUV500,2016,43623,191000,Gurgaon
TRD-02303,CUS-00918,VEH-03695,2026-04-21,Hyundai,Creta,2016,85475,131000,Mumbai
TRD-02304,CUS-01003,VEH-00368,2026-05-16,Renault,Kwid,2018,24564,81000,Hyderabad
TRD-02305,CUS-00002,VEH-00040,2025-08-14,Maruti Suzuki,Dzire,2020,104518,83000,Mumbai
TRD-02306,CUS-00609,VEH-00539,2026-04-30,Tata,Tiago,2013,68787,57000,Ahmedabad
TRD-02307,CUS-03819,VEH-00380,2025-12-16,Ford,EcoSport,2022,94247,386000,Bengaluru
TRD-02308,CUS-03525,VEH-00888,2026-04-04,Maruti Suzuki,Dzire,2020,95648,201000,Gurgaon
TRD-02309,CUS-00706,VEH-01026,2026-04-26,Toyota,Innova,2013,142988,113000,Delhi
TRD-02310,CUS-00307,VEH-01994,2026-03-03,Hyundai,i20,2013,72174,45000,Bengaluru
TRD-02311,CUS-02747,VEH-01254,2026-01-13,Hyundai,Creta,2013,78995,120000,Delhi
TRD-02312,CUS-01080,VEH-04965,2025-08-20,Maruti Suzuki,Swift,2013,85032,120000,Gurgaon
TRD-02313,CUS-02294,VEH-02486,2026-01-27,Mahindra,XUV500,2017,116225,79000,Hyderabad
TRD-02314,CUS-03628,VEH-01373,2026-05-31,Honda,City,2021,120586,220000,Chennai
TRD-02315,CUS-03219,VEH-04836,2025-03-26,Hyundai,Creta,2021,47470,464000,Hyderabad
TRD-02316,CUS-04277,VEH-04571,2025-03-04,Maruti Suzuki,Dzire,2018,132334,175000,Mumbai
TRD-02317,CUS-03626,VEH-00078,2026-05-11,Maruti Suzuki,Dzire,2019,142272,126000,Delhi
TRD-02318,CUS-04787,VEH-03770,2025-12-17,Maruti Suzuki,Dzire,2021,118630,223000,Mumbai
TRD-02319,CUS-03077,VEH-04524,2025-05-20,Maruti Suzuki,Dzire,2015,60749,137000,Gurgaon
TRD-02320,CUS-00779,VEH-00146,2026-09-18,Tata,Nexon,2014,120684,85000,Chennai
TRD-02321,CUS-03414,VEH-01671,2026-10-04,Tata,Tiago,2018,104407,68000,Mumbai
TRD-02322,CUS-02319,VEH-04733,2026-02-28,Hyundai,Creta,2014,60007,117000,Bengaluru
TRD-02323,CUS-01421,VEH-01208,2026-09-08,Honda,Amaze,2013,68249,54000,Bengaluru
TRD-02324,CUS-03394,VEH-03822,2026-06-23,Tata,Tiago,2013,118567,68000,Chennai
TRD-02325,CUS-02691,VEH-01149,2026-06-28,Hyundai,Venue,2018,40564,122000,Hyderabad
TRD-02326,CUS-04020,VEH-02645,2026-10-05,Toyota,Innova,2023,141870,243000,Gurgaon
TRD-02327,CUS-00591,VEH-02815,2026-06-18,Renault,Kwid,2017,21079,144000,Mumbai
TRD-02328,CUS-03576,VEH-00755,2026-06-13,Honda,City,2018,19622,222000,Delhi
TRD-02329,CUS-01729,VEH-03053,2026-04-09,Kia,Seltos,2018,128828,189000,Ahmedabad
TRD-02330,CUS-04761,VEH-01436,2026-07-21,Honda,City,2022,115635,331000,Hyderabad
TRD-02331,CUS-02622,VEH-01193,2026-03-27,Honda,City,2023,51154,260000,Pune
TRD-02332,CUS-04405,VEH-00155,2025-12-06,Maruti Suzuki,Dzire,2020,129063,170000,Bengaluru
TRD-02333,CUS-03563,VEH-03103,2026-12-20,Hyundai,Creta,2022,41185,225000,Mumbai
TRD-02334,CUS-00308,VEH-00214,2026-01-07,Honda,Amaze,2017,84860,229000,Hyderabad
TRD-02335,CUS-00562,VEH-04506,2025-03-12,Honda,City,2012,135947,45000,Mumbai
TRD-02336,CUS-00091,VEH-04869,2026-07-11,Maruti Suzuki,Dzire,2017,26688,187000,Mumbai
TRD-02337,CUS-04282,VEH-04753,2026-09-12,Renault,Kwid,2022,67708,143000,Pune
TRD-02338,CUS-01243,VEH-04253,2026-01-02,Mahindra,XUV500,2018,60364,239000,Pune
TRD-02339,CUS-03838,VEH-01563,2026-06-07,Hyundai,Venue,2020,82276,236000,Ahmedabad
TRD-02340,CUS-04653,VEH-03669,2026-07-31,Tata,Tiago,2013,47946,59000,Mumbai
TRD-02341,CUS-04187,VEH-01400,2026-05-07,Hyundai,i20,2017,115552,108000,Gurgaon
TRD-02342,CUS-00399,VEH-01852,2025-11-01,Toyota,Innova,2013,21343,124000,Delhi
TRD-02343,CUS-00281,VEH-04678,2026-11-18,Renault,Kwid,2019,126397,226000,Bengaluru
TRD-02344,CUS-00967,VEH-03088,2026-12-19,Tata,Nexon,2017,73287,73000,Ahmedabad
TRD-02345,CUS-02991,VEH-00267,2026-05-21,Toyota,Innova,2019,100807,166000,Delhi
TRD-02346,CUS-00756,VEH-03553,2026-10-23,Hyundai,Venue,2015,67264,132000,Bengaluru
TRD-02347,CUS-00156,VEH-02041,2025-07-18,Honda,City,2013,22387,97000,Mumbai
TRD-02348,CUS-04421,VEH-00108,2025-04-15,Hyundai,Venue,2021,79488,162000,Mumbai
TRD-02349,CUS-04240,VEH-01478,2026-10-02,Ford,EcoSport,2012,136240,65000,Mumbai
TRD-02350,CUS-03798,VEH-02958,2025-08-18,Honda,City,2012,99562,101000,Bengaluru
TRD-02351,CUS-02532,VEH-03436,2026-10-31,Hyundai,Creta,2014,80567,121000,Mumbai
TRD-02352,CUS-02666,VEH-03377,2025-06-09,Ford,EcoSport,2014,124893,55000,Bengaluru
TRD-02353,CUS-03599,VEH-00079,2025-08-22,Maruti Suzuki,Swift,2018,70085,185000,Chennai
TRD-02354,CUS-00198,VEH-00562,2026-09-05,Ford,EcoSport,2017,30641,170000,Bengaluru
TRD-02355,CUS-03686,VEH-03271,2025-08-01,Tata,Tiago,2020,121636,299000,Chennai
TRD-02356,CUS-04808,VEH-04005,2025-05-01,Mahindra,XUV500,2021,79211,418000,Hyderabad
TRD-02357,CUS-03777,VEH-00004,2026-10-30,Honda,Amaze,2020,100015,222000,Pune
TRD-02358,CUS-01393,VEH-03359,2026-10-03,Kia,Seltos,2019,29180,248000,Ahmedabad
TRD-02359,CUS-04479,VEH-02426,2025-11-12,Toyota,Innova,2021,29351,317000,Bengaluru
TRD-02360,CUS-03914,VEH-02411,2026-10-14,Tata,Nexon,2013,102843,45000,Delhi
TRD-02361,CUS-00888,VEH-00164,2026-04-15,Kia,Seltos,2023,136999,237000,Delhi
TRD-02362,CUS-00789,VEH-02872,2026-02-28,Kia,Seltos,2017,30639,145000,Bengaluru
TRD-02363,CUS-00066,VEH-01216,2026-01-12,Hyundai,i20,2019,105898,207000,Mumbai
TRD-02364,CUS-04847,VEH-03562,2025-05-02,Toyota,Innova,2018,89040,174000,Mumbai
TRD-02365,CUS-00495,VEH-03358,2026-03-18,Maruti Suzuki,Swift,2015,42547,121000,Ahmedabad
TRD-02366,CUS-04901,VEH-02992,2026-10-27,Maruti Suzuki,Swift,2022,47925,368000,Pune
TRD-02367,CUS-02910,VEH-03230,2026-12-12,Hyundai,i20,2016,30292,139000,Hyderabad
TRD-02368,CUS-02081,VEH-02258,2025-05-04,Renault,Kwid,2014,23155,133000,Pune
TRD-02369,CUS-01351,VEH-01785,2025-02-21,Honda,Amaze,2013,123715,60000,Delhi
TRD-02370,CUS-04665,VEH-00113,2025-02-18,Toyota,Innova,2021,54992,371000,Mumbai
TRD-02371,CUS-02220,VEH-04321,2026-05-07,Tata,Tiago,2018,24952,271000,Mumbai
TRD-02372,CUS-02110,VEH-03214,2026-09-14,Toyota,Innova,2023,27260,366000,Mumbai
TRD-02373,CUS-03635,VEH-00758,2026-01-11,Renault,Kwid,2022,107091,188000,Pune
TRD-02374,CUS-02965,VEH-04945,2026-12-18,Kia,Seltos,2019,25043,261000,Bengaluru
TRD-02375,CUS-02135,VEH-00153,2026-10-10,Hyundai,Venue,2020,143424,256000,Pune
TRD-02376,CUS-03373,VEH-03910,2026-05-20,Hyundai,i20,2023,116441,352000,Mumbai
TRD-02377,CUS-00034,VEH-03486,2026-02-01,Tata,Nexon,2014,32881,116000,Ahmedabad
TRD-02378,CUS-03873,VEH-04761,2026-10-25,Honda,City,2022,60056,162000,Mumbai
TRD-02379,CUS-02929,VEH-02679,2026-12-20,Ford,EcoSport,2015,129509,91000,Gurgaon
TRD-02380,CUS-03570,VEH-00573,2026-06-07,Mahindra,XUV500,2020,100173,205000,Delhi
TRD-02381,CUS-03443,VEH-04801,2026-01-08,Toyota,Innova,2022,93547,326000,Chennai
TRD-02382,CUS-04248,VEH-00139,2026-06-01,Maruti Suzuki,Dzire,2014,132051,45000,Delhi
TRD-02383,CUS-03142,VEH-03143,2026-02-21,Honda,Amaze,2021,138930,206000,Chennai
TRD-02384,CUS-00490,VEH-02873,2025-07-16,Renault,Kwid,2012,131724,66000,Delhi
TRD-02385,CUS-02269,VEH-02709,2026-02-22,Mahindra,XUV500,2019,22195,308000,Bengaluru
TRD-02386,CUS-01238,VEH-00720,2026-03-10,Ford,EcoSport,2016,42028,208000,Bengaluru
TRD-02387,CUS-01833,VEH-03009,2026-03-25,Ford,EcoSport,2015,46538,90000,Mumbai
TRD-02388,CUS-01009,VEH-03894,2025-08-11,Honda,City,2022,37543,176000,Bengaluru
TRD-02389,CUS-04591,VEH-03778,2026-09-29,Honda,City,2022,75649,438000,Chennai
TRD-02390,CUS-02276,VEH-03997,2025-09-19,Tata,Tiago,2018,39292,300000,Chennai
TRD-02391,CUS-04722,VEH-03544,2026-08-06,Renault,Kwid,2019,97369,149000,Gurgaon
TRD-02392,CUS-01117,VEH-04680,2025-12-31,Mahindra,XUV500,2021,41285,140000,Mumbai
TRD-02393,CUS-02193,VEH-03131,2025-09-03,Toyota,Innova,2013,82882,136000,Hyderabad
TRD-02394,CUS-02288,VEH-01176,2026-11-16,Hyundai,Creta,2014,28604,59000,Bengaluru
TRD-02395,CUS-03325,VEH-00095,2025-04-11,Tata,Tiago,2017,20593,230000,Hyderabad
