vehicle_id,brand,model,variant,fuel_type,location,dealer_id,stock_date,stock_status,listed_price
VEH-04408,Hyundai,Creta,SX(O),Diesel,Mumbai,DLR-MUM-03,2026-05-03,Sold,1751000
VEH-04409,Maruti Suzuki,Swift,VXI,Petrol,Ahmedabad,DLR-AMD-02,2025-07-09,Sold,729000
VEH-04410,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-01,2026-04-02,Sold,737000
VEH-04411,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-03,2025-08-07,Sold,1854000
VEH-04412,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-03,2025-02-22,Sold,1431000
VEH-04413,Tata,Nexon,Fearless+,Electric,Ahmedabad,DLR-AMD-02,2026-03-13,Sold,1841000
VEH-04414,Tata,Nexon,Fearless+,Electric,Bengaluru,DLR-BLR-02,2026-05-25,Sold,1534000
VEH-04415,Mahindra,XUV700,AX7,Diesel,Delhi,DLR-DEL-02,2025-06-17,Sold,2496000
VEH-04416,Mahindra,Thar,LX,Diesel,Hyderabad,DLR-HYD-01,2025-11-15,Sold,1649000
VEH-04417,Maruti Suzuki,Brezza,ZXI,Petrol,Bengaluru,DLR-BLR-03,2026-09-13,Sold,1274000
VEH-04418,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-02,2025-09-27,Sold,1877000
VEH-04419,Honda,City,ZX,Petrol,Pune,DLR-PUN-03,2026-08-13,Sold,1579000
VEH-04420,Mahindra,Thar,LX,Diesel,Chennai,DLR-CHN-01,2025-02-20,Sold,1965000
VEH-04421,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-01,2026-08-16,Sold,648000
VEH-04422,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-03,2025-12-16,Sold,1063000
VEH-04423,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-03,2026-02-25,Sold,889000
VEH-04424,Tata,Nexon,Creative,Petrol,Gurgaon,DLR-GGN-01,2026-10-30,Sold,1130000
VEH-04425,Hyundai,Venue,S,Petrol,Chennai,DLR-CHN-03,2026-06-15,Sold,1092000
VEH-04426,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-02,2026-08-21,Sold,829000
VEH-04427,Hyundai,i20,Asta,Petrol,Delhi,DLR-DEL-02,2026-05-19,Sold,864000
VEH-04428,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-01,2026-06-16,Sold,696000
VEH-04429,Kia,Seltos,HTX,Petrol,Pune,DLR-PUN-01,2025-03-16,Sold,1505000
VEH-04430,Mahindra,XUV700,AX7,Diesel,Delhi,DLR-DEL-03,2026-09-17,Sold,2566000
VEH-04431,Honda,City,ZX,Petrol,Ahmedabad,DLR-AMD-01,2025-05-22,Sold,1433000
VEH-04432,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-03,2026-04-09,Sold,1021000
VEH-04433,Tata,Nexon,Fearless+,Electric,Gurgaon,DLR-GGN-02,2025-09-27,Sold,1658000
VEH-04434,Mahindra,Thar,LX,Diesel,Chennai,DLR-CHN-01,2026-03-13,Sold,1928000
VEH-04435,Mahindra,Scorpio-N,Z8L,Diesel,Mumbai,DLR-MUM-02,2026-06-21,Sold,1797000
VEH-04436,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-03,2025-02-01,Sold,702000
VEH-04437,Tata,Nexon,Creative,Petrol,Bengaluru,DLR-BLR-02,2026-07-05,Sold,1038000
VEH-04438,Mahindra,Scorpio-N,Z8L,Diesel,Hyderabad,DLR-HYD-02,2026-07-07,Sold,1771000
VEH-04439,Hyundai,Creta,SX,Petrol,Gurgaon,DLR-GGN-01,2025-01-25,Sold,1757000
VEH-04440,Mahindra,Thar,LX,Diesel,Hyderabad,DLR-HYD-01,2025-04-19,Sold,1875000
VEH-04441,Tata,Nexon,Fearless+,Electric,Pune,DLR-PUN-02,2025-06-02,Sold,1776000
VEH-04442,Kia,Seltos,HTX,Petrol,Gurgaon,DLR-GGN-01,2025-08-16,Sold,1701000
VEH-04443,Mahindra,Scorpio-N,Z8L,Diesel,Pune,DLR-PUN-03,2025-11-18,Sold,2206000
VEH-04444,Tata,Nexon,Creative,Petrol,Pune,DLR-PUN-03,2026-04-22,Sold,1363000
VEH-04445,Maruti Suzuki,Swift,VXI,Petrol,Ahmedabad,DLR-AMD-02,2025-07-20,Sold,681000
VEH-04446,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-03,2025-05-06,Sold,591000
VEH-04447,Tata,Punch,Adventure,Petrol,Chennai,DLR-CHN-01,2025-01-12,Sold,767000
VEH-04448,Volkswagen,Virtus,GT,Petrol,Delhi,DLR-DEL-03,2026-05-02,Sold,1537000
VEH-04449,Maruti Suzuki,Baleno,Zeta,Petrol,Ahmedabad,DLR-AMD-02,2025-05-06,Sold,782000
VEH-04450,Mahindra,XUV700,AX7,Diesel,Pune,DLR-PUN-01,2026-06-29,Sold,2225000
VEH-04451,Kia,Seltos,HTX,Petrol,Chennai,DLR-CHN-03,2025-05-07,Sold,1301000
VEH-04452,Hyundai,Creta,SX,Petrol,Pune,DLR-PUN-01,2025-11-04,Sold,1488000
VEH-04453,Tata,Tiago,XZ+,Petrol,Mumbai,DLR-MUM-01,2025-12-19,Sold,738000
VEH-04454,Mahindra,Thar,LX,Diesel,Delhi,DLR-DEL-01,2026-01-25,Sold,1831000
VEH-04455,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-01,2025-12-25,Sold,850000
VEH-04456,Mahindra,XUV700,AX7,Diesel,Bengaluru,DLR-BLR-01,2025-08-04,Sold,2251000
VEH-04457,Maruti Suzuki,Ertiga,ZXI+,CNG,Hyderabad,DLR-HYD-01,2026-10-05,Sold,1160000
VEH-04458,Tata,Nexon,Creative,Petrol,Gurgaon,DLR-GGN-02,2025-04-04,Sold,1167000
VEH-04459,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-03,2025-09-11,Sold,684000
VEH-04460,Tata,Tiago,XZ+,Petrol,Ahmedabad,DLR-AMD-02,2025-09-04,Sold,709000
VEH-04461,Tata,Nexon,Fearless+,Electric,Mumbai,DLR-MUM-02,2025-04-30,Sold,1541000
VEH-04462,Hyundai,Venue,S,Petrol,Mumbai,DLR-MUM-03,2026-09-22,Sold,961000
VEH-04463,Tata,Tiago,XZ+,Petrol,Ahmedabad,DLR-AMD-01,2026-04-29,Sold,684000
VEH-04464,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-01,2026-07-13,Sold,1195000
VEH-04465,BMW,3 Series,330Li,Petrol,Hyderabad,DLR-HYD-02,2025-01-06,Sold,5502000
VEH-04466,Honda,City,ZX,Petrol,Bengaluru,DLR-BLR-03,2025-03-27,Sold,1473000
VEH-04467,Mahindra,Thar,LX,Diesel,Mumbai,DLR-MUM-03,2026-02-28,Sold,1498000
VEH-04468,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-03,2026-04-19,Sold,731000
VEH-04469,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-03,2026-10-14,Sold,793000
VEH-04470,Hyundai,Venue,S,Petrol,Mumbai,DLR-MUM-02,2025-05-09,Sold,959000
VEH-04471,Maruti Suzuki,Brezza,ZXI,Petrol,Delhi,DLR-DEL-01,2025-05-20,Sold,1231000
VEH-04472,Skoda,Kushaq,Style,Petrol,Pune,DLR-PUN-01,2026-05-15,Sold,1719000
VEH-04473,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-03,2025-04-16,Sold,1114000
VEH-04474,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-02,2025-04-30,Sold,910000
VEH-04475,Mahindra,XUV700,AX7,Diesel,Mumbai,DLR-MUM-02,2025-08-06,Sold,1912000
VEH-04476,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-01,2026-03-06,Sold,893000
VEH-04477,Hyundai,Venue,S,Petrol,Chennai,DLR-CHN-03,2026-09-15,Sold,1260000
VEH-04478,Volkswagen,Virtus,GT,Petrol,Gurgaon,DLR-GGN-01,2025-06-28,Sold,1638000
VEH-04479,Tata,Nexon,Creative,Petrol,Ahmedabad,DLR-AMD-02,2025-10-05,Sold,1143000
VEH-04480,Mahindra,XUV700,AX7,Diesel,Bengaluru,DLR-BLR-03,2025-09-01,Sold,2226000
VEH-04481,Tata,Nexon,Creative,Petrol,Gurgaon,DLR-GGN-01,2026-05-19,Sold,1043000
VEH-04482,Hyundai,i20,Asta,Petrol,Ahmedabad,DLR-AMD-01,2026-10-21,Sold,888000
VEH-04483,Mahindra,Thar,LX,Diesel,Gurgaon,DLR-GGN-01,2025-04-20,Sold,1812000
VEH-04484,Kia,Seltos,HTX,Petrol,Ahmedabad,DLR-AMD-01,2025-07-28,Sold,1436000
VEH-04485,MG,Hector,Sharp,Petrol,Hyderabad,DLR-HYD-01,2026-06-05,Sold,2125000
VEH-04486,Maruti Suzuki,Brezza,ZXI,Petrol,Delhi,DLR-DEL-03,2026-01-04,Sold,1242000
VEH-04487,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-02,2025-10-19,Sold,1233000
VEH-04488,Hyundai,i20,Asta,Petrol,Ahmedabad,DLR-AMD-01,2025-08-28,Sold,963000
VEH-04489,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-01,2025-12-25,Sold,698000
VEH-04490,Tata,Nexon,Fearless+,Electric,Hyderabad,DLR-HYD-02,2025-01-25,Sold,1585000
VEH-04491,Tata,Nexon,Creative,Petrol,Bengaluru,DLR-BLR-02,2025-09-29,Sold,1065000
VEH-04492,Skoda,Kushaq,Style,Petrol,Gurgaon,DLR-GGN-01,2026-11-03,Sold,1464000
VEH-04493,Kia,Seltos,HTX,Petrol,Mumbai,DLR-MUM-01,2026-09-19,Sold,1297000
VEH-04494,Mahindra,XUV700,AX7,Diesel,Bengaluru,DLR-BLR-02,2025-05-19,Sold,1897000
VEH-04495,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-01,2025-02-28,Sold,1742000
VEH-04496,Tata,Tiago,XZ+,Petrol,Chennai,DLR-CHN-03,2025-10-07,Sold,585000
VEH-04497,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-02,2025-09-04,Sold,678000
VEH-04498,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-03,2025-11-14,Sold,674000
VEH-04499,Volkswagen,Virtus,GT,Petrol,Gurgaon,DLR-GGN-01,2025-10-12,Sold,1658000
VEH-04500,Volkswagen,Virtus,GT,Petrol,Pune,DLR-PUN-03,2026-07-27,Sold,1623000
VEH-04501,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-02,2026-08-13,Sold,824000
VEH-04502,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-01,2026-05-24,Sold,1132000
VEH-04503,Mahindra,Thar,LX,Diesel,Mumbai,DLR-MUM-01,2025-09-30,Sold,1639000
VEH-04504,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-03,2026-09-30,Sold,1006000
VEH-04505,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-03,2026-03-19,Sold,674000
VEH-04506,Tata,Tiago,XZ+,Petrol,Mumbai,DLR-MUM-02,2025-01-14,Sold,598000
VEH-04507,Tata,Nexon,Creative,Petrol,Delhi,DLR-DEL-03,2025-06-24,Sold,1008000
VEH-04508,MG,Hector,Sharp,Petrol,Mumbai,DLR-MUM-01,2025-02-03,Sold,2228000
VEH-04509,Hyundai,Creta,SX(O),Diesel,Chennai,DLR-CHN-02,2026-03-02,Sold,1688000
VEH-04510,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-02,2026-07-12,Sold,656000
VEH-04511,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-03,2025-11-18,Sold,656000
VEH-04512,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-01,2025-12-09,Sold,652000
VEH-04513,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-03,2026-04-19,Sold,671000
VEH-04514,Maruti Suzuki,Brezza,ZXI,Petrol,Chennai,DLR-CHN-03,2026-04-09,Sold,1067000
VEH-04515,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-03,2026-01-26,Sold,1269000
VEH-04516,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-01,2026-11-03,Sold,748000
VEH-04517,Tata,Nexon,Fearless+,Electric,Mumbai,DLR-MUM-01,2025-09-18,Sold,1651000
VEH-04518,Toyota,Innova Hycross,ZX,Hybrid,Chennai,DLR-CHN-02,2026-02-23,Sold,3091000
VEH-04519,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-03,2025-06-22,Sold,860000
VEH-04520,Mahindra,Thar,LX,Diesel,Gurgaon,DLR-GGN-02,2025-01-08,Sold,1885000
VEH-04521,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-01,2025-05-30,Sold,1802000
VEH-04522,Maruti Suzuki,Ertiga,ZXI+,CNG,Bengaluru,DLR-BLR-01,2025-07-09,Sold,1174000
VEH-04523,Maruti Suzuki,Baleno,Zeta,Petrol,Hyderabad,DLR-HYD-01,2025-05-29,Sold,807000
VEH-04524,Maruti Suzuki,Brezza,ZXI,Petrol,Gurgaon,DLR-GGN-02,2025-03-27,Sold,1052000
VEH-04525,Volkswagen,Virtus,GT,Petrol,Gurgaon,DLR-GGN-01,2026-08-22,Sold,1519000
VEH-04526,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-02,2025-07-05,Sold,1572000
VEH-04527,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-01,2026-03-08,Sold,820000
VEH-04528,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-01,2026-04-28,Sold,1589000
VEH-04529,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-02,2026-07-26,Sold,655000
VEH-04530,Skoda,Kushaq,Style,Petrol,Hyderabad,DLR-HYD-02,2025-12-21,Sold,1657000
VEH-04531,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-02,2025-02-08,Sold,707000
VEH-04532,Maruti Suzuki,Baleno,Zeta,Petrol,Hyderabad,DLR-HYD-01,2025-11-25,Sold,857000
VEH-04533,Tata,Punch,Adventure,Petrol,Ahmedabad,DLR-AMD-01,2026-03-18,Sold,847000
VEH-04534,BMW,3 Series,330Li,Petrol,Chennai,DLR-CHN-03,2026-09-15,Sold,5897000
VEH-04535,Toyota,Innova Hycross,ZX,Hybrid,Mumbai,DLR-MUM-03,2026-03-16,Sold,3090000
VEH-04536,Toyota,Innova Hycross,ZX,Hybrid,Gurgaon,DLR-GGN-02,2025-05-11,Sold,2499000
VEH-04537,Tata,Nexon,Fearless+,Electric,Gurgaon,DLR-GGN-01,2026-05-29,Sold,1759000
VEH-04538,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-01,2026-06-09,Sold,1763000
VEH-04539,Maruti Suzuki,Ertiga,ZXI+,CNG,Ahmedabad,DLR-AMD-01,2026-08-03,Sold,1046000
VEH-04540,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-03,2026-08-05,Sold,706000
VEH-04541,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-01,2026-02-19,Sold,866000
VEH-04542,Mahindra,XUV700,AX7,Diesel,Chennai,DLR-CHN-01,2026-02-08,Sold,2512000
VEH-04543,Volkswagen,Virtus,GT,Petrol,Hyderabad,DLR-HYD-01,2025-12-01,Sold,1497000
VEH-04544,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-02,2025-10-05,Sold,1609000
VEH-04545,MG,Hector,Sharp,Petrol,Pune,DLR-PUN-01,2025-05-02,Sold,1849000
VEH-04546,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-02,2025-10-09,Sold,861000
VEH-04547,Maruti Suzuki,Brezza,ZXI,Petrol,Chennai,DLR-CHN-01,2025-06-23,Sold,1013000
VEH-04548,BMW,3 Series,330Li,Petrol,Mumbai,DLR-MUM-03,2026-05-20,Sold,5103000
VEH-04549,Kia,Seltos,HTX,Petrol,Bengaluru,DLR-BLR-02,2025-01-03,Sold,1729000
VEH-04550,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-01,2025-01-23,Sold,989000
VEH-04551,Tata,Nexon,Creative,Petrol,Bengaluru,DLR-BLR-02,2026-02-18,Sold,1212000
VEH-04552,Maruti Suzuki,Ertiga,ZXI+,CNG,Pune,DLR-PUN-01,2025-01-05,Sold,1254000
VEH-04553,Tata,Nexon,Creative,Petrol,Chennai,DLR-CHN-03,2025-04-04,Sold,1042000
VEH-04554,Maruti Suzuki,Ertiga,ZXI+,CNG,Bengaluru,DLR-BLR-01,2025-01-25,Sold,1286000
VEH-04555,Volkswagen,Virtus,GT,Petrol,Ahmedabad,DLR-AMD-02,2026-08-06,Sold,1765000
VEH-04556,Mahindra,XUV700,AX7,Diesel,Mumbai,DLR-MUM-01,2025-05-24,Sold,2591000
VEH-04557,Tata,Nexon,Fearless+,Electric,Gurgaon,DLR-GGN-02,2026-09-26,Sold,1512000
VEH-04558,Hyundai,Venue,S,Petrol,Delhi,DLR-DEL-03,2025-12-12,Sold,1093000
VEH-04559,Tata,Nexon,Creative,Petrol,Ahmedabad,DLR-AMD-01,2026-07-16,Sold,1197000
VEH-04560,Tata,Nexon,Fearless+,Electric,Mumbai,DLR-MUM-01,2025-02-12,Sold,1515000
VEH-04561,Maruti Suzuki,Swift,VXI,Petrol,Hyderabad,DLR-HYD-02,2025-08-14,Sold,712000
VEH-04562,Hyundai,i20,Asta,Petrol,Gurgaon,DLR-GGN-01,2026-04-03,Sold,801000
VEH-04563,MG,Hector,Sharp,Petrol,Delhi,DLR-DEL-01,2025-11-23,Sold,1714000
VEH-04564,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-02,2025-09-24,Sold,644000
VEH-04565,Tata,Nexon,Fearless+,Electric,Chennai,DLR-CHN-02,2025-06-04,Sold,1499000
VEH-04566,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-03,2025-01-14,Sold,1015000
VEH-04567,Hyundai,Creta,SX(O),Diesel,Bengaluru,DLR-BLR-01,2025-10-13,Sold,1972000
VEH-04568,Hyundai,Venue,S,Petrol,Delhi,DLR-DEL-02,2026-08-13,Sold,1250000
VEH-04569,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-03,2025-10-08,Sold,847000
VEH-04570,Hyundai,i20,Asta,Petrol,Mumbai,DLR-MUM-01,2025-04-09,Sold,794000
VEH-04571,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-03,2025-01-18,Sold,1051000
VEH-04572,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-01,2026-06-05,Sold,598000
VEH-04573,Honda,City,ZX,Petrol,Hyderabad,DLR-HYD-02,2026-09-04,Sold,1672000
VEH-04574,Hyundai,Creta,SX,Petrol,Pune,DLR-PUN-02,2025-05-26,Sold,1397000
VEH-04575,Tata,Nexon,Creative,Petrol,Delhi,DLR-DEL-01,2026-05-25,Sold,1114000
VEH-04576,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-02,2025-08-22,Sold,651000
VEH-04577,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-02,2025-06-14,Sold,753000
VEH-04578,Hyundai,Creta,SX(O),Diesel,Delhi,DLR-DEL-01,2025-10-30,Sold,1639000
VEH-04579,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-03,2025-05-24,Sold,1262000
VEH-04580,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-01,2026-03-06,Sold,577000
VEH-04581,Tata,Punch,Adventure,Petrol,Chennai,DLR-CHN-02,2025-12-22,Sold,649000
VEH-04582,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-02,2025-04-29,Sold,1832000
VEH-04583,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-01,2025-08-14,Sold,663000
VEH-04584,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-01,2025-03-30,Sold,1445000
VEH-04585,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-02,2025-03-31,Sold,655000
VEH-04586,Maruti Suzuki,Baleno,Zeta,Petrol,Ahmedabad,DLR-AMD-01,2025-07-26,Sold,752000
VEH-04587,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-02,2025-03-13,Sold,819000
VEH-04588,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-02,2026-07-01,Sold,815000
VEH-04589,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-02,2025-11-30,Sold,706000
VEH-04590,Volkswagen,Virtus,GT,Petrol,Chennai,DLR-CHN-03,2025-09-23,Sold,1539000
VEH-04591,Hyundai,Venue,S,Petrol,Pune,DLR-PUN-02,2026-11-03,Sold,1030000
VEH-04592,Toyota,Innova Hycross,ZX,Hybrid,Gurgaon,DLR-GGN-02,2025-08-14,Sold,3152000
VEH-04593,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-01,2025-04-21,Sold,685000
VEH-04594,Hyundai,Creta,SX(O),Diesel,Pune,DLR-PUN-02,2026-10-04,Sold,1759000
VEH-04595,Volkswagen,Virtus,GT,Petrol,Bengaluru,DLR-BLR-01,2025-09-24,Sold,1500000
VEH-04596,Hyundai,Creta,SX(O),Diesel,Gurgaon,DLR-GGN-01,2026-05-19,Sold,1969000
VEH-04597,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-02,2025-04-15,Sold,1363000
VEH-04598,Tata,Tiago,XZ+,Petrol,Ahmedabad,DLR-AMD-01,2026-02-09,Sold,675000
VEH-04599,BMW,3 Series,330Li,Petrol,Delhi,DLR-DEL-02,2026-02-02,Sold,5519000
VEH-04600,MG,Hector,Sharp,Petrol,Chennai,DLR-CHN-01,2025-05-15,Sold,1902000
VEH-04601,Skoda,Kushaq,Style,Petrol,Gurgaon,DLR-GGN-02,2026-02-24,Sold,1742000
VEH-04602,Tata,Nexon,Fearless+,Electric,Ahmedabad,DLR-AMD-02,2026-05-01,Sold,1729000
VEH-04603,Kia,Seltos,HTX,Petrol,Hyderabad,DLR-HYD-01,2026-10-18,Sold,1386000
VEH-04604,Hyundai,Creta,SX(O),Diesel,Pune,DLR-PUN-01,2026-06-08,Sold,1860000
VEH-04605,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-02,2025-05-31,Sold,1554000
VEH-04606,Maruti Suzuki,Ertiga,ZXI+,CNG,Ahmedabad,DLR-AMD-01,2025-11-12,Sold,1017000
VEH-04607,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-03,2026-01-24,Sold,1660000
VEH-04608,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-01,2025-12-12,Sold,1201000
VEH-04609,Kia,Seltos,HTX,Petrol,Hyderabad,DLR-HYD-02,2025-06-18,Sold,1462000
VEH-04610,Hyundai,Creta,SX,Petrol,Chennai,DLR-CHN-01,2026-02-15,Sold,1717000
VEH-04611,Tata,Tiago,XZ+,Petrol,Ahmedabad,DLR-AMD-01,2025-05-08,Sold,585000
VEH-04612,Tata,Tiago,XZ+,Petrol,Hyderabad,DLR-HYD-01,2026-07-15,Sold,700000
VEH-04613,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-01,2025-01-04,Sold,758000
VEH-04614,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-03,2026-08-25,Sold,1137000
VEH-04615,Tata,Nexon,Fearless+,Electric,Ahmedabad,DLR-AMD-01,2025-03-09,Sold,1760000
VEH-04616,Tata,Nexon,Creative,Petrol,Hyderabad,DLR-HYD-02,2026-07-05,Sold,991000
VEH-04617,BMW,3 Series,330Li,Petrol,Bengaluru,DLR-BLR-01,2025-12-23,Sold,5001000
VEH-04618,Mahindra,Thar,LX,Diesel,Gurgaon,DLR-GGN-01,2025-04-05,Sold,1584000
VEH-04619,Mahindra,Thar,LX,Diesel,Bengaluru,DLR-BLR-01,2026-11-05,Sold,1705000
VEH-04620,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-01,2025-02-01,Sold,679000
VEH-04621,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-03,2026-06-26,Sold,668000
VEH-04622,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-02,2025-05-27,Sold,674000
VEH-04623,Tata,Tiago,XZ+,Petrol,Hyderabad,DLR-HYD-02,2025-02-25,Sold,574000
VEH-04624,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-03,2025-07-27,Sold,1033000
VEH-04625,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-03,2026-10-01,Sold,665000
VEH-04626,Maruti Suzuki,Swift,VXI,Petrol,Ahmedabad,DLR-AMD-01,2025-01-15,Sold,702000
VEH-04627,Hyundai,Creta,SX,Petrol,Gurgaon,DLR-GGN-01,2025-09-05,Sold,1434000
VEH-04628,Mahindra,XUV700,AX7,Diesel,Delhi,DLR-DEL-01,2026-08-28,Sold,2367000
VEH-04629,Mahindra,Scorpio-N,Z8L,Diesel,Delhi,DLR-DEL-01,2025-04-19,Sold,2335000
VEH-04630,Mahindra,Scorpio-N,Z8L,Diesel,Ahmedabad,DLR-AMD-01,2025-12-31,Sold,2390000
VEH-04631,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-01,2026-06-05,Sold,626000
VEH-04632,Maruti Suzuki,Baleno,Zeta,Petrol,Hyderabad,DLR-HYD-02,2026-06-22,Sold,804000
VEH-04633,Kia,Seltos,HTX,Petrol,Gurgaon,DLR-GGN-01,2025-03-21,Sold,1385000
VEH-04634,Volkswagen,Virtus,GT,Petrol,Bengaluru,DLR-BLR-02,2026-06-28,Sold,1464000
VEH-04635,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-01,2026-07-27,Sold,695000
VEH-04636,Tata,Tiago,XZ+,Petrol,Ahmedabad,DLR-AMD-01,2026-04-29,Sold,595000
VEH-04637,Mahindra,Scorpio-N,Z8L,Diesel,Hyderabad,DLR-HYD-01,2025-08-22,Sold,2169000
VEH-04638,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-02,2025-01-30,Sold,861000
VEH-04639,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-03,2026-04-28,Sold,599000
VEH-04640,Maruti Suzuki,Baleno,Zeta,Petrol,Mumbai,DLR-MUM-03,2026-08-27,Sold,882000
VEH-04641,BMW,3 Series,330Li,Petrol,Mumbai,DLR-MUM-02,2025-05-05,Sold,5896000
VEH-04642,Maruti Suzuki,Brezza,ZXI,Petrol,Bengaluru,DLR-BLR-01,2025-02-12,Sold,1209000
VEH-04643,Toyota,Innova Hycross,ZX,Hybrid,Delhi,DLR-DEL-01,2025-01-09,Sold,2466000
VEH-04644,Mahindra,Thar,LX,Diesel,Delhi,DLR-DEL-03,2026-07-18,Sold,1795000
VEH-04645,Mahindra,Scorpio-N,Z8L,Diesel,Delhi,DLR-DEL-03,2025-02-03,Sold,1705000
VEH-04646,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-02,2025-07-19,Sold,1049000
VEH-04647,Maruti Suzuki,Ertiga,ZXI+,CNG,Bengaluru,DLR-BLR-01,2025-06-17,Sold,1052000
VEH-04648,Hyundai,Venue,S,Petrol,Pune,DLR-PUN-02,2026-09-10,Sold,1282000
