sale_id,customer_id,vehicle_id,sale_date,brand,model,location,dealer_id,selling_price,trade_in_used
SAL-04374,CUS-04374,VEH-04363,2025-06-19,Mahindra,XUV700,Mumbai,DLR-MUM-03,2485000,true
SAL-04375,CUS-04375,VEH-02341,2026-10-06,Hyundai,i20,Bengaluru,DLR-BLR-01,807000,false
SAL-04376,CUS-04376,VEH-03860,2025-05-02,Mahindra,Thar,Pune,DLR-PUN-03,1594000,false
SAL-04377,CUS-04377,VEH-03767,2026-06-14,Tata,Punch,Chennai,DLR-CHN-02,759000,true
SAL-04378,CUS-04378,VEH-04883,2025-11-13,Tata,Nexon,Hyderabad,DLR-HYD-02,1209000,true
SAL-04379,CUS-04379,VEH-00790,2026-10-10,Hyundai,Venue,Hyderabad,DLR-HYD-01,979000,false
SAL-04380,CUS-04380,VEH-01863,2026-02-05,Honda,City,Pune,DLR-PUN-03,1546000,false
SAL-04381,CUS-04381,VEH-00335,2025-08-03,Hyundai,Creta,Bengaluru,DLR-BLR-03,1985000,true
SAL-04382,CUS-04382,VEH-01259,2025-05-20,Hyundai,Creta,Pune,DLR-PUN-03,1775000,false
SAL-04383,CUS-04383,VEH-02558,2026-01-04,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-02,890000,false
SAL-04384,CUS-04384,VEH-01567,2026-09-24,Mahindra,Thar,Chennai,DLR-CHN-03,1816000,true
SAL-04385,CUS-04385,VEH-04826,2026-11-16,Mahindra,XUV700,Mumbai,DLR-MUM-03,1943000,true
SAL-04386,CUS-04386,VEH-00144,2025-06-13,Maruti Suzuki,Ertiga,Chennai,DLR-CHN-02,1228000,true
SAL-04387,CUS-04387,VEH-02297,2025-05-12,Mahindra,Thar,Ahmedabad,DLR-AMD-02,1485000,false
SAL-04388,CUS-04388,VEH-04265,2026-03-27,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-02,1081000,true
SAL-04389,CUS-04389,VEH-02721,2025-05-19,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-03,791000,false
SAL-04390,CUS-04390,VEH-01147,2025-07-29,Tata,Nexon,Hyderabad,DLR-HYD-01,1145000,true
SAL-04391,CUS-04391,VEH-04346,2025-03-30,Hyundai,i20,Hyderabad,DLR-HYD-02,925000,true
SAL-04392,CUS-04392,VEH-02899,2026-12-20,Tata,Punch,Gurgaon,DLR-GGN-01,782000,false
SAL-04393,CUS-04393,VEH-00738,2026-05-24,Mahindra,Thar,Bengaluru,DLR-BLR-02,1526000,true
SAL-04394,CUS-04394,VEH-01911,2026-04-04,Tata,Tiago,Bengaluru,DLR-BLR-03,740000,false
SAL-04395,CUS-04395,VEH-00363,2026-07-02,Maruti Suzuki,Swift,Delhi,DLR-DEL-02,779000,false
SAL-04396,CUS-04396,VEH-01206,2025-12-13,Maruti Suzuki,Baleno,Delhi,DLR-DEL-03,782000,true
SAL-04397,CUS-04397,VEH-04423,2026-04-07,Maruti Suzuki,Baleno,Pune,DLR-PUN-03,893000,false
SAL-04398,CUS-04398,VEH-02056,2026-04-17,Maruti Suzuki,Swift,Mumbai,DLR-MUM-01,681000,true
SAL-04399,CUS-04399,VEH-01382,2026-09-21,Maruti Suzuki,Brezza,Pune,DLR-PUN-02,1012000,false
SAL-04400,CUS-04400,VEH-00009,2025-07-16,Mahindra,Thar,Chennai,DLR-CHN-03,1773000,false
SAL-04401,CUS-04401,VEH-03541,2025-08-22,Tata,Punch,Pune,DLR-PUN-01,881000,false
SAL-04402,CUS-04402,VEH-01150,2026-07-04,Tata,Nexon,Hyderabad,DLR-HYD-01,1507000,false
SAL-04403,CUS-04403,VEH-00370,2025-10-27,Hyundai,Creta,Mumbai,DLR-MUM-03,1541000,false
SAL-04404,CUS-04404,VEH-02759,2025-07-28,Hyundai,Creta,Mumbai,DLR-MUM-01,1644000,true
SAL-04405,CUS-04405,VEH-00155,2025-12-09,Mahindra,Scorpio-N,Bengaluru,DLR-BLR-02,2294000,true
SAL-04406,CUS-04406,VEH-02058,2025-02-09,Maruti Suzuki,Baleno,Delhi,DLR-DEL-03,843000,true
SAL-04407,CUS-04407,VEH-01825,2026-02-16,Hyundai,i20,Hyderabad,DLR-HYD-01,944000,false
SAL-04408,CUS-04408,VEH-04082,2026-12-17,Skoda,Kushaq,Mumbai,DLR-MUM-02,1340000,true
SAL-04409,CUS-04409,VEH-02637,2026-10-19,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-01,804000,false
SAL-04410,CUS-04410,VEH-04635,2026-12-13,Tata,Tiago,Pune,DLR-PUN-01,705000,true
SAL-04411,CUS-04411,VEH-04174,2025-08-16,Kia,Seltos,Gurgaon,DLR-GGN-02,1310000,false
SAL-04412,CUS-04412,VEH-02451,2026-08-03,Tata,Tiago,Gurgaon,DLR-GGN-01,562000,false
SAL-04413,CUS-04413,VEH-04032,2025-07-11,Maruti Suzuki,Brezza,Bengaluru,DLR-BLR-03,1249000,false
SAL-04414,CUS-04414,VEH-03094,2026-02-06,Hyundai,Creta,Mumbai,DLR-MUM-02,1988000,false
SAL-04415,CUS-04415,VEH-02900,2025-11-29,Mahindra,XUV700,Delhi,DLR-DEL-01,2283000,false
SAL-04416,CUS-04416,VEH-01677,2025-08-10,Tata,Tiago,Pune,DLR-PUN-02,553000,true
SAL-04417,CUS-04417,VEH-03802,2025-02-20,Tata,Nexon,Mumbai,DLR-MUM-02,1594000,false
SAL-04418,CUS-04418,VEH-00347,2026-02-04,Hyundai,i20,Delhi,DLR-DEL-03,951000,true
SAL-04419,CUS-04419,VEH-02604,2026-06-05,Tata,Nexon,Pune,DLR-PUN-02,1652000,true
SAL-04420,CUS-04420,VEH-04983,2025-08-05,Maruti Suzuki,Swift,Gurgaon,DLR-GGN-01,629000,true
SAL-04421,CUS-04421,VEH-00108,2025-04-15,Hyundai,Venue,Mumbai,DLR-MUM-01,1113000,true
SAL-04422,CUS-04422,VEH-04315,2026-03-04,Toyota,Innova Hycross,Gurgaon,DLR-GGN-01,2843000,false
SAL-04423,CUS-04423,VEH-02215,2026-11-06,Tata,Punch,Hyderabad,DLR-HYD-01,639000,true
SAL-04424,CUS-04424,VEH-03189,2025-09-25,Maruti Suzuki,Ertiga,Hyderabad,DLR-HYD-01,1109000,false
SAL-04425,CUS-04425,VEH-02971,2026-03-15,Hyundai,Creta,Chennai,DLR-CHN-01,1680000,false
SAL-04426,CUS-04426,VEH-01719,2025-10-17,Skoda,Kushaq,Delhi,DLR-DEL-01,1482000,false
SAL-04427,CUS-04427,VEH-00898,2025-04-27,Tata,Tiago,Pune,DLR-PUN-03,614000,false
SAL-04428,CUS-04428,VEH-04744,2025-07-30,Maruti Suzuki,Brezza,Chennai,DLR-CHN-01,1109000,true
SAL-04429,CUS-04429,VEH-01253,2026-06-21,Honda,City,Delhi,DLR-DEL-01,1496000,true
SAL-04430,CUS-04430,VEH-02758,2026-12-20,Toyota,Innova Hycross,Pune,DLR-PUN-02,3214000,false
SAL-04431,CUS-04431,VEH-02235,2025-06-13,Tata,Nexon,Bengaluru,DLR-BLR-02,1690000,true
SAL-04432,CUS-04432,VEH-01106,2025-12-26,Maruti Suzuki,Ertiga,Hyderabad,DLR-HYD-01,1000000,true
SAL-04433,CUS-04433,VEH-03990,2025-08-30,Hyundai,Creta,Bengaluru,DLR-BLR-03,1814000,false
SAL-04434,CUS-04434,VEH-03972,2025-12-10,Maruti Suzuki,Ertiga,Chennai,DLR-CHN-02,1252000,true
SAL-04435,CUS-04435,VEH-03897,2026-12-20,Maruti Suzuki,Baleno,Pune,DLR-PUN-03,828000,true
SAL-04436,CUS-04436,VEH-00543,2025-06-11,Maruti Suzuki,Swift,Gurgaon,DLR-GGN-01,688000,true
SAL-04437,CUS-04437,VEH-03550,2025-12-22,Maruti Suzuki,Swift,Bengaluru,DLR-BLR-03,718000,true
SAL-04438,CUS-04438,VEH-00100,2026-08-02,Mahindra,Scorpio-N,Mumbai,DLR-MUM-03,2188000,true
SAL-04439,CUS-04439,VEH-02205,2026-08-20,Tata,Punch,Bengaluru,DLR-BLR-03,816000,false
SAL-04440,CUS-04440,VEH-01742,2025-04-25,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-01,1130000,false
SAL-04441,CUS-04441,VEH-00567,2025-08-12,Tata,Nexon,Delhi,DLR-DEL-03,1801000,true
SAL-04442,CUS-04442,VEH-02278,2025-04-22,Tata,Tiago,Bengaluru,DLR-BLR-02,628000,true
SAL-04443,CUS-04443,VEH-04916,2026-05-16,Maruti Suzuki,Ertiga,Chennai,DLR-CHN-03,1166000,true
SAL-04444,CUS-04444,VEH-01830,2026-09-20,Hyundai,Creta,Hyderabad,DLR-HYD-01,1568000,true
SAL-04445,CUS-04445,VEH-04381,2026-02-16,Kia,Seltos,Mumbai,DLR-MUM-01,1360000,false
SAL-04446,CUS-04446,VEH-04429,2025-05-30,Kia,Seltos,Pune,DLR-PUN-01,1490000,false
SAL-04447,CUS-04447,VEH-00398,2026-10-17,MG,Hector,Bengaluru,DLR-BLR-02,1903000,true
SAL-04448,CUS-04448,VEH-02727,2025-09-04,Tata,Nexon,Delhi,DLR-DEL-02,1844000,true
SAL-04449,CUS-04449,VEH-00371,2025-04-14,Volkswagen,Virtus,Delhi,DLR-DEL-02,1468000,true
SAL-04450,CUS-04450,VEH-01421,2025-06-14,Mahindra,Scorpio-N,Bengaluru,DLR-BLR-01,1873000,false
SAL-04451,CUS-04451,VEH-00498,2025-04-03,Tata,Nexon,Mumbai,DLR-MUM-02,1214000,true
SAL-04452,CUS-04452,VEH-03369,2025-02-25,Tata,Tiago,Chennai,DLR-CHN-03,654000,false
SAL-04453,CUS-04453,VEH-04200,2026-03-22,Hyundai,i20,Mumbai,DLR-MUM-02,843000,false
SAL-04454,CUS-04454,VEH-01739,2025-03-23,Hyundai,Creta,Bengaluru,DLR-BLR-02,1625000,false
SAL-04455,CUS-04455,VEH-04487,2025-11-21,Maruti Suzuki,Ertiga,Mumbai,DLR-MUM-02,1231000,true
SAL-04456,CUS-04456,VEH-02194,2025-07-21,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-02,781000,true
SAL-04457,CUS-04457,VEH-02444,2025-11-25,Kia,Seltos,Pune,DLR-PUN-01,1722000,false
SAL-04458,CUS-04458,VEH-00374,2026-09-23,Maruti Suzuki,Brezza,Hyderabad,DLR-HYD-02,1009000,true
SAL-04459,CUS-04459,VEH-01590,2025-05-23,Tata,Tiago,Bengaluru,DLR-BLR-02,579000,true
SAL-04460,CUS-04460,VEH-03345,2025-09-07,Maruti Suzuki,Swift,Gurgaon,DLR-GGN-02,653000,false
SAL-04461,CUS-04461,VEH-02009,2025-01-18,Kia,Seltos,Delhi,DLR-DEL-03,1464000,true
SAL-04462,CUS-04462,VEH-00163,2026-08-22,Maruti Suzuki,Swift,Chennai,DLR-CHN-03,704000,true
SAL-04463,CUS-04463,VEH-03708,2025-05-08,Mahindra,Scorpio-N,Hyderabad,DLR-HYD-01,2041000,true
SAL-04464,CUS-04464,VEH-00521,2025-07-29,Hyundai,i20,Chennai,DLR-CHN-01,803000,false
SAL-04465,CUS-04465,VEH-00344,2025-08-08,Mahindra,XUV700,Pune,DLR-PUN-03,2408000,true
SAL-04466,CUS-04466,VEH-03850,2026-04-15,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-01,840000,true
SAL-04467,CUS-04467,VEH-02608,2026-01-19,Hyundai,Creta,Pune,DLR-PUN-01,1780000,false
SAL-04468,CUS-04468,VEH-01912,2026-01-12,Tata,Tiago,Delhi,DLR-DEL-02,624000,false
SAL-04469,CUS-04469,VEH-04199,2025-11-17,Kia,Seltos,Gurgaon,DLR-GGN-02,1576000,false
SAL-04470,CUS-04470,VEH-00140,2025-07-02,Tata,Tiago,Delhi,DLR-DEL-01,623000,false
SAL-04471,CUS-04471,VEH-03489,2025-07-11,Hyundai,Creta,Bengaluru,DLR-BLR-03,1855000,true
SAL-04472,CUS-04472,VEH-04378,2025-06-17,MG,Hector,Bengaluru,DLR-BLR-01,1934000,false
SAL-04473,CUS-04473,VEH-03331,2026-06-03,Tata,Punch,Pune,DLR-PUN-02,680000,true
SAL-04474,CUS-04474,VEH-04336,2026-07-06,Tata,Nexon,Bengaluru,DLR-BLR-03,1051000,false
SAL-04475,CUS-04475,VEH-01652,2025-06-25,Skoda,Kushaq,Delhi,DLR-DEL-03,1467000,false
SAL-04476,CUS-04476,VEH-04734,2026-07-27,Kia,Seltos,Pune,DLR-PUN-01,1254000,false
SAL-04477,CUS-04477,VEH-01178,2025-02-28,Maruti Suzuki,Ertiga,Bengaluru,DLR-BLR-01,1046000,false
SAL-04478,CUS-04478,VEH-00041,2025-10-13,Maruti Suzuki,Baleno,Gurgaon,DLR-GGN-02,824000,true
SAL-04479,CUS-04479,VEH-02426,2025-11-15,Hyundai,Creta,Bengaluru,DLR-BLR-03,1810000,true
SAL-04480,CUS-04480,VEH-03870,2025-11-03,Maruti Suzuki,Brezza,Chennai,DLR-CHN-02,1275000,false
SAL-04481,CUS-04481,VEH-04197,2026-01-22,Maruti Suzuki,Ertiga,Chennai,DLR-CHN-01,1022000,true
SAL-04482,CUS-04482,VEH-00563,2026-12-20,Hyundai,Creta,Ahmedabad,DLR-AMD-01,1830000,true
SAL-04483,CUS-04483,VEH-02131,2026-05-05,Hyundai,Venue,Pune,DLR-PUN-02,1281000,false
SAL-04484,CUS-04484,VEH-02479,2025-03-25,Tata,Nexon,Mumbai,DLR-MUM-01,971000,true
SAL-04485,CUS-04485,VEH-02103,2026-12-19,Kia,Seltos,Mumbai,DLR-MUM-02,1522000,true
SAL-04486,CUS-04486,VEH-01435,2026-08-01,Hyundai,Creta,Ahmedabad,DLR-AMD-01,1648000,true
SAL-04487,CUS-04487,VEH-01261,2026-10-17,Kia,Seltos,Pune,DLR-PUN-01,1368000,true
SAL-04488,CUS-04488,VEH-00873,2026-02-26,Volkswagen,Virtus,Chennai,DLR-CHN-02,1863000,true
SAL-04489,CUS-04489,VEH-02664,2026-07-23,Hyundai,Venue,Bengaluru,DLR-BLR-01,1049000,false
SAL-04490,CUS-04490,VEH-02092,2025-05-09,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-01,724000,false
SAL-04491,CUS-04491,VEH-02891,2026-12-20,Hyundai,Creta,Gurgaon,DLR-GGN-02,1628000,true
SAL-04492,CUS-04492,VEH-03135,2026-12-20,Tata,Tiago,Gurgaon,DLR-GGN-02,673000,true
SAL-04493,CUS-04493,VEH-03398,2025-09-15,Tata,Tiago,Gurgaon,DLR-GGN-02,611000,true
SAL-04494,CUS-04494,VEH-00585,2025-06-22,Maruti Suzuki,Baleno,Ahmedabad,DLR-AMD-01,785000,true
SAL-04495,CUS-04495,VEH-02928,2026-11-02,Maruti Suzuki,Swift,Delhi,DLR-DEL-01,795000,true
SAL-04496,CUS-04496,VEH-00471,2026-07-05,Tata,Tiago,Chennai,DLR-CHN-02,642000,true
SAL-04497,CUS-04497,VEH-02386,2025-04-17,Hyundai,Creta,Chennai,DLR-CHN-02,1516000,true
SAL-04498,CUS-04498,VEH-01088,2026-12-20,Tata,Punch,Bengaluru,DLR-BLR-03,823000,true
SAL-04499,CUS-04499,VEH-04350,2026-04-04,Mahindra,Thar,Ahmedabad,DLR-AMD-01,1915000,true
SAL-04500,CUS-04500,VEH-03400,2025-11-28,Maruti Suzuki,Swift,Hyderabad,DLR-HYD-01,762000,true
SAL-04501,CUS-04501,VEH-04269,2025-03-01,Kia,Seltos,Mumbai,DLR-MUM-01,1637000,true
SAL-04502,CUS-04502,VEH-02766,2026-05-23,Maruti Suzuki,Swift,Pune,DLR-PUN-01,654000,false
SAL-04503,CUS-04503,VEH-03657,2026-03-07,Hyundai,Venue,Chennai,DLR-CHN-01,1212000,true
SAL-04504,CUS-04504,VEH-04291,2025-05-19,Tata,Nexon,Ahmedabad,DLR-AMD-01,1277000,true
SAL-04505,CUS-04505,VEH-03166,2025-12-12,Kia,Seltos,Delhi,DLR-DEL-02,1402000,true
SAL-04506,CUS-04506,VEH-04699,2026-06-28,Tata,Tiago,Chennai,DLR-CHN-02,579000,true
SAL-04507,CUS-04507,VEH-04828,2026-01-15,Maruti Suzuki,Swift,Hyderabad,DLR-HYD-01,787000,false
SAL-04508,CUS-04508,VEH-00047,2025-06-08,Maruti Suzuki,Baleno,Hyderabad,DLR-HYD-01,757000,true
SAL-04509,CUS-04509,VEH-02250,2025-12-15,Hyundai,Creta,Pune,DLR-PUN-01,1485000,false
SAL-04510,CUS-04510,VEH-03531,2025-06-06,Volkswagen,Virtus,Ahmedabad,DLR-AMD-01,1801000,true
SAL-04511,CUS-04511,VEH-03853,2025-04-18,Maruti Suzuki,Swift,Pune,DLR-PUN-02,650000,false
SAL-04512,CUS-04512,VEH-02088,2025-07-08,Kia,Seltos,Pune,DLR-PUN-01,1787000,false
SAL-04513,CUS-04513,VEH-01411,2026-11-24,Tata,Punch,Bengaluru,DLR-BLR-02,867000,false
SAL-04514,CUS-04514,VEH-00819,2026-12-20,Tata,Tiago,Mumbai,DLR-MUM-03,577000,true
SAL-04515,CUS-04515,VEH-02885,2025-06-05,Mahindra,Thar,Bengaluru,DLR-BLR-02,1797000,false
SAL-04516,CUS-04516,VEH-04044,2026-10-24,Maruti Suzuki,Ertiga,Bengaluru,DLR-BLR-01,1118000,false
SAL-04517,CUS-04517,VEH-02937,2026-05-10,Tata,Nexon,Mumbai,DLR-MUM-03,1721000,true
SAL-04518,CUS-04518,VEH-02686,2025-11-04,Tata,Punch,Mumbai,DLR-MUM-02,755000,true
SAL-04519,CUS-04519,VEH-02642,2026-06-08,Tata,Nexon,Mumbai,DLR-MUM-02,1387000,false
SAL-04520,CUS-04520,VEH-03266,2025-02-21,Mahindra,Thar,Mumbai,DLR-MUM-02,1772000,true
SAL-04521,CUS-04521,VEH-04868,2026-05-16,Maruti Suzuki,Swift,Bengaluru,DLR-BLR-03,695000,true
SAL-04522,CUS-04522,VEH-04090,2026-05-27,Tata,Punch,Gurgaon,DLR-GGN-02,805000,false
SAL-04523,CUS-04523,VEH-02708,2026-06-08,Mahindra,Scorpio-N,Mumbai,DLR-MUM-02,2027000,true
SAL-04524,CUS-04524,VEH-04643,2025-03-02,Toyota,Innova Hycross,Delhi,DLR-DEL-01,2426000,true
SAL-04525,CUS-04525,VEH-03329,2026-01-30,Maruti Suzuki,Baleno,Pune,DLR-PUN-01,767000,true
SAL-04526,CUS-04526,VEH-04150,2025-11-18,Maruti Suzuki,Swift,Bengaluru,DLR-BLR-02,664000,false
SAL-04527,CUS-04527,VEH-03684,2026-04-23,Maruti Suzuki,Brezza,Delhi,DLR-DEL-03,950000,true
SAL-04528,CUS-04528,VEH-02611,2026-10-12,Hyundai,i20,Mumbai,DLR-MUM-02,828000,false
SAL-04529,CUS-04529,VEH-02920,2025-09-05,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-02,729000,true
SAL-04530,CUS-04530,VEH-02644,2026-05-26,Hyundai,Venue,Pune,DLR-PUN-02,1270000,true
SAL-04531,CUS-04531,VEH-03430,2025-04-06,Hyundai,Creta,Delhi,DLR-DEL-01,1558000,false
SAL-04532,CUS-04532,VEH-00811,2026-12-20,Honda,City,Delhi,DLR-DEL-03,1469000,false
SAL-04533,CUS-04533,VEH-00061,2025-04-02,Tata,Nexon,Mumbai,DLR-MUM-02,1587000,false
SAL-04534,CUS-04534,VEH-01085,2025-12-20,Toyota,Innova Hycross,Mumbai,DLR-MUM-02,2334000,false
SAL-04535,CUS-04535,VEH-04564,2026-01-05,Tata,Tiago,Delhi,DLR-DEL-02,621000,true
SAL-04536,CUS-04536,VEH-03148,2025-08-09,Tata,Punch,Delhi,DLR-DEL-01,677000,true
SAL-04537,CUS-04537,VEH-00686,2026-10-02,Maruti Suzuki,Swift,Delhi,DLR-DEL-02,699000,false
SAL-04538,CUS-04538,VEH-03418,2026-09-12,Tata,Tiago,Chennai,DLR-CHN-03,695000,false
SAL-04539,CUS-04539,VEH-04775,2026-01-04,Hyundai,Creta,Chennai,DLR-CHN-03,2013000,false
SAL-04540,CUS-04540,VEH-00487,2025-11-12,Tata,Nexon,Hyderabad,DLR-HYD-02,1058000,false
SAL-04541,CUS-04541,VEH-04449,2025-05-30,Maruti Suzuki,Baleno,Ahmedabad,DLR-AMD-02,753000,false
SAL-04542,CUS-04542,VEH-00416,2025-05-02,Hyundai,Creta,Bengaluru,DLR-BLR-03,1544000,false
SAL-04543,CUS-04543,VEH-00978,2026-01-27,Tata,Nexon,Mumbai,DLR-MUM-02,1096000,false
SAL-04544,CUS-04544,VEH-03236,2026-09-06,Maruti Suzuki,Swift,Bengaluru,DLR-BLR-03,742000,true
SAL-04545,CUS-04545,VEH-01650,2026-04-12,BMW,3 Series,Chennai,DLR-CHN-02,5093000,false
SAL-04546,CUS-04546,VEH-01263,2025-10-01,Mahindra,Thar,Mumbai,DLR-MUM-03,1924000,true
SAL-04547,CUS-04547,VEH-03644,2026-10-27,Mahindra,Thar,Bengaluru,DLR-BLR-03,1742000,true
SAL-04548,CUS-04548,VEH-04729,2026-06-19,Hyundai,Venue,Bengaluru,DLR-BLR-01,987000,false
SAL-04549,CUS-04549,VEH-01978,2026-05-18,Mahindra,Thar,Delhi,DLR-DEL-02,1913000,false
SAL-04550,CUS-04550,VEH-04437,2026-08-11,Tata,Nexon,Bengaluru,DLR-BLR-02,1013000,true
SAL-04551,CUS-04551,VEH-01580,2026-06-03,Maruti Suzuki,Baleno,Delhi,DLR-DEL-01,902000,true
SAL-04552,CUS-04552,VEH-03169,2026-09-18,Tata,Nexon,Mumbai,DLR-MUM-02,1206000,true
SAL-04553,CUS-04553,VEH-02207,2026-01-22,Hyundai,Creta,Pune,DLR-PUN-03,1907000,false
SAL-04554,CUS-04554,VEH-03636,2025-06-01,Tata,Nexon,Pune,DLR-PUN-03,1877000,false
SAL-04555,CUS-04555,VEH-03510,2026-01-13,Mahindra,Thar,Gurgaon,DLR-GGN-01,1685000,true
SAL-04556,CUS-04556,VEH-04222,2025-11-15,Maruti Suzuki,Brezza,Delhi,DLR-DEL-01,1190000,false
SAL-04557,CUS-04557,VEH-02659,2026-08-09,Hyundai,Venue,Mumbai,DLR-MUM-03,1017000,false
SAL-04558,CUS-04558,VEH-00201,2026-03-19,Hyundai,Venue,Mumbai,DLR-MUM-03,1235000,false
SAL-04559,CUS-04559,VEH-03207,2025-06-29,Tata,Punch,Delhi,DLR-DEL-02,897000,true
SAL-04560,CUS-04560,VEH-02221,2026-08-07,Tata,Punch,Bengaluru,DLR-BLR-03,868000,false
SAL-04561,CUS-04561,VEH-04395,2026-07-15,Hyundai,Venue,Gurgaon,DLR-GGN-02,1106000,true
SAL-04562,CUS-04562,VEH-04859,2025-08-20,Tata,Tiago,Delhi,DLR-DEL-03,675000,true
SAL-04563,CUS-04563,VEH-02507,2026-08-14,Tata,Nexon,Hyderabad,DLR-HYD-02,1293000,false
SAL-04564,CUS-04564,VEH-03284,2026-12-20,MG,Hector,Chennai,DLR-CHN-02,1917000,true
SAL-04565,CUS-04565,VEH-03032,2025-09-19,Kia,Seltos,Pune,DLR-PUN-01,1572000,true
SAL-04566,CUS-04566,VEH-02093,2025-09-19,Tata,Punch,Ahmedabad,DLR-AMD-01,874000,true
SAL-04567,CUS-04567,VEH-01638,2025-09-23,Toyota,Innova Hycross,Delhi,DLR-DEL-02,3092000,false
SAL-04568,CUS-04568,VEH-00632,2025-07-07,Tata,Nexon,Pune,DLR-PUN-03,1638000,false
SAL-04569,CUS-04569,VEH-03150,2025-11-03,BMW,3 Series,Pune,DLR-PUN-01,5606000,true
SAL-04570,CUS-04570,VEH-04979,2025-06-16,Kia,Seltos,Pune,DLR-PUN-01,1661000,false
SAL-04571,CUS-04571,VEH-04278,2026-06-06,Maruti Suzuki,Ertiga,Mumbai,DLR-MUM-02,1147000,false
SAL-04572,CUS-04572,VEH-03178,2025-06-14,Tata,Nexon,Bengaluru,DLR-BLR-01,1576000,true
SAL-04573,CUS-04573,VEH-00553,2025-05-25,Maruti Suzuki,Swift,Pune,DLR-PUN-03,645000,false
SAL-04574,CUS-04574,VEH-02377,2026-11-18,Maruti Suzuki,Swift,Mumbai,DLR-MUM-01,766000,true
SAL-04575,CUS-04575,VEH-04479,2025-10-17,Tata,Nexon,Ahmedabad,DLR-AMD-02,1120000,false
SAL-04576,CUS-04576,VEH-02702,2026-11-02,Maruti Suzuki,Baleno,Ahmedabad,DLR-AMD-02,833000,false
SAL-04577,CUS-04577,VEH-00474,2026-04-09,Tata,Nexon,Pune,DLR-PUN-02,1792000,true
SAL-04578,CUS-04578,VEH-03958,2026-12-04,Maruti Suzuki,Swift,Delhi,DLR-DEL-03,669000,true
SAL-04579,CUS-04579,VEH-04474,2025-08-15,Tata,Punch,Hyderabad,DLR-HYD-02,876000,true
SAL-04580,CUS-04580,VEH-04308,2026-12-20,Tata,Punch,Hyderabad,DLR-HYD-01,713000,false
SAL-04581,CUS-04581,VEH-03689,2025-07-31,Maruti Suzuki,Baleno,Ahmedabad,DLR-AMD-01,827000,false
SAL-04582,CUS-04582,VEH-01680,2025-10-17,Maruti Suzuki,Brezza,Chennai,DLR-CHN-03,1219000,false
SAL-04583,CUS-04583,VEH-01055,2026-10-17,Hyundai,Creta,Chennai,DLR-CHN-02,1728000,true
SAL-04584,CUS-04584,VEH-01158,2025-08-02,Toyota,Innova Hycross,Ahmedabad,DLR-AMD-01,2423000,false
SAL-04585,CUS-04585,VEH-04312,2026-07-20,Maruti Suzuki,Swift,Gurgaon,DLR-GGN-01,742000,true
SAL-04586,CUS-04586,VEH-04106,2025-05-14,Mahindra,Thar,Gurgaon,DLR-GGN-01,1461000,true
SAL-04587,CUS-04587,VEH-04206,2026-05-25,Maruti Suzuki,Baleno,Chennai,DLR-CHN-01,731000,false
SAL-04588,CUS-04588,VEH-00527,2025-03-25,Hyundai,Creta,Mumbai,DLR-MUM-01,1425000,true
SAL-04589,CUS-04589,VEH-04028,2025-03-04,Toyota,Innova Hycross,Chennai,DLR-CHN-01,3169000,false
SAL-04590,CUS-04590,VEH-04902,2025-10-25,Hyundai,Creta,Mumbai,DLR-MUM-02,2050000,false
SAL-04591,CUS-04591,VEH-03778,2026-09-29,Hyundai,Venue,Chennai,DLR-CHN-03,1176000,true
SAL-04592,CUS-04592,VEH-03258,2025-11-20,Hyundai,i20,Mumbai,DLR-MUM-03,922000,true
SAL-04593,CUS-04593,VEH-02794,2026-11-07,Tata,Punch,Mumbai,DLR-MUM-03,644000,false
SAL-04594,CUS-04594,VEH-01324,2026-10-05,Maruti Suzuki,Swift,Mumbai,DLR-MUM-02,661000,false
SAL-04595,CUS-04595,VEH-01415,2026-11-11,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-02,1184000,false
SAL-04596,CUS-04596,VEH-02460,2025-10-05,Tata,Tiago,Mumbai,DLR-MUM-02,640000,true
SAL-04597,CUS-04597,VEH-04078,2026-11-24,Tata,Nexon,Gurgaon,DLR-GGN-01,1717000,false
SAL-04598,CUS-04598,VEH-02492,2026-03-29,Hyundai,i20,Hyderabad,DLR-HYD-01,972000,true
SAL-04599,CUS-04599,VEH-04351,2025-08-10,Maruti Suzuki,Ertiga,Ahmedabad,DLR-AMD-02,1154000,true
SAL-04600,CUS-04600,VEH-01582,2026-12-19,Maruti Suzuki,Swift,Delhi,DLR-DEL-01,774000,true
SAL-04601,CUS-04601,VEH-01127,2025-08-25,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-03,1032000,true
SAL-04602,CUS-04602,VEH-01339,2026-02-19,MG,Hector,Delhi,DLR-DEL-02,1730000,false
SAL-04603,CUS-04603,VEH-03580,2025-06-13,Mahindra,XUV700,Delhi,DLR-DEL-03,2314000,false
